Time (Seconds),Amplitude (Volts),,Time (Seconds),,,,Amplitude (Volts)
32499,0.20520592,,,,,,-0.20520592
32500,0.19895384,,,,,,-0.19895384
32501,0.18793043,,,,,,-0.18793043
32502,0.19549873,,,,,,-0.19549873
32503,0.18809496,,,,,,-0.18809496
32504,0.18381722,,,,,,-0.18381722
32505,0.18595609,,,,,,-0.18595609
32506,0.18217194,,,,,,-0.18217194
32507,0.17953949,,,,,,-0.17953949
32508,0.1663772,,,,,,-0.1663772
32509,0.15979607,,,,,,-0.15979607
32510,0.14564663,,,,,,-0.14564663
32511,0.12195454,,,,,,-0.12195454
32512,0.12672587,,,,,,-0.12672587
32513,0.13725568,,,,,,-0.13725568
32514,0.14103983,,,,,,-0.14103983
32515,0.12787756,,,,,,-0.12787756
32516,0.1199802,,,,,,-0.1199802
32517,0.118663974,,,,,,-0.118663974
32518,0.10369189,,,,,,-0.10369189
32519,0.08904887,,,,,,-0.08904887
32520,0.08460661,,,,,,-0.08460661
32521,0.06683755,,,,,,-0.06683755
32522,0.045448873,,,,,,-0.045448873
32523,0.047423214,,,,,,-0.047423214
32524,0.03952586,,,,,,-0.03952586
32525,0.029160578,,,,,,-0.029160578
32526,0.04396812,,,,,,-0.04396812
32527,0.046271518,,,,,,-0.046271518
32528,0.024553787,,,,,,-0.024553787
32529,0.006949267,,,,,,-0.006949267
32530,0.009088133,,,,,,-0.009088133
32531,0.005962098,,,,,,-0.005962098
32532,-0.000783559,,,,,,0.000783559
32533,0.00300059,,,,,,-0.00300059
32534,0.013036811,,,,,,-0.013036811
32535,0.02044058,,,,,,-0.02044058
32536,0.024882844,,,,,,-0.024882844
32537,0.022085864,,,,,,-0.022085864
32538,0.028173408,,,,,,-0.028173408
32539,0.015340206,,,,,,-0.015340206
32540,-0.002922426,,,,,,0.002922426
32541,-0.005225821,,,,,,0.005225821
32542,0.0048104,,,,,,-0.0048104
32543,-0.00440318,,,,,,0.00440318
32544,-0.003086954,,,,,,0.003086954
32545,0.005633041,,,,,,-0.005633041
32546,0.015998319,,,,,,-0.015998319
32547,0.005633041,,,,,,-0.005633041
32548,0.007936436,,,,,,-0.007936436
32549,0.01221417,,,,,,-0.01221417
32550,-0.000454503,,,,,,0.000454503
32551,0.009910774,,,,,,-0.009910774
32552,0.025870012,,,,,,-0.025870012
32553,0.026034541,,,,,,-0.026034541
32554,0.028173408,,,,,,-0.028173408
32555,0.031134916,,,,,,-0.031134916
32556,0.032944728,,,,,,-0.032944728
32557,0.029325105,,,,,,-0.029325105
32558,0.0327802,,,,,,-0.0327802
32559,0.024553787,,,,,,-0.024553787
32560,0.007278323,,,,,,-0.007278323
32561,-0.000125446,,,,,,0.000125446
32562,0.00020361,,,,,,-0.00020361
32563,0.001519836,,,,,,-0.001519836
32564,0.012707754,,,,,,-0.012707754
32565,0.026528126,,,,,,-0.026528126
32566,0.029325105,,,,,,-0.029325105
32567,0.030476803,,,,,,-0.030476803
32568,0.021098694,,,,,,-0.021098694
32569,0.022579448,,,,,,-0.022579448
32570,0.019124355,,,,,,-0.019124355
32571,0.02142775,,,,,,-0.02142775
32572,0.019782469,,,,,,-0.019782469
32573,0.033109255,,,,,,-0.033109255
32574,0.03541265,,,,,,-0.03541265
32575,0.029818691,,,,,,-0.029818691
32576,0.037716046,,,,,,-0.037716046
32577,0.045613404,,,,,,-0.045613404
32578,0.04215831,,,,,,-0.04215831
32579,0.04396812,,,,,,-0.04396812
32580,0.05828208,,,,,,-0.05828208
32581,0.048081327,,,,,,-0.048081327
32582,0.03491907,,,,,,-0.03491907
32583,0.036070764,,,,,,-0.036070764
32584,0.044297177,,,,,,-0.044297177
32585,0.040677555,,,,,,-0.040677555
32586,0.047423214,,,,,,-0.047423214
32587,0.053839818,,,,,,-0.053839818
32588,0.039361328,,,,,,-0.039361328
32589,0.038703214,,,,,,-0.038703214
32590,0.040842082,,,,,,-0.040842082
32591,0.039690387,,,,,,-0.039690387
32592,0.0403485,,,,,,-0.0403485
32593,0.025540957,,,,,,-0.025540957
32594,0.019288883,,,,,,-0.019288883
32595,0.021263223,,,,,,-0.021263223
32596,0.013694923,,,,,,-0.013694923
32597,-0.00259337,,,,,,0.00259337
32598,-0.01081978,,,,,,0.01081978
32599,-0.021514112,,,,,,0.021514112
32600,-0.032537498,,,,,,0.032537498
32601,-0.028424295,,,,,,0.028424295
32602,-0.023982035,,,,,,0.023982035
32603,-0.043889944,,,,,,0.043889944
32604,-0.039283153,,,,,,0.039283153
32605,-0.026449958,,,,,,0.026449958
32606,-0.027272597,,,,,,0.027272597
32607,-0.03237297,,,,,,0.03237297
32608,-0.029411465,,,,,,0.029411465
32609,-0.024969203,,,,,,0.024969203
32610,-0.036321647,,,,,,0.036321647
32611,-0.03846051,,,,,,0.03846051
32612,-0.029246936,,,,,,0.029246936
32613,-0.027272597,,,,,,0.027272597
32614,-0.03155033,,,,,,0.03155033
32615,-0.029246936,,,,,,0.029246936
32616,-0.036486175,,,,,,0.036486175
32617,-0.043067303,,,,,,0.043067303
32618,-0.03072769,,,,,,0.03072769
32619,-0.026449958,,,,,,0.026449958
32620,-0.04059938,,,,,,0.04059938
32621,-0.062481623,,,,,,0.062481623
32622,-0.057216723,,,,,,0.057216723
32623,-0.041257493,,,,,,0.041257493
32624,-0.025791844,,,,,,0.025791844
32625,-0.029082408,,,,,,0.029082408
32626,-0.027766183,,,,,,0.027766183
32627,-0.01904619,,,,,,0.01904619
32628,-0.02513373,,,,,,0.02513373
32629,-0.03681523,,,,,,0.03681523
32630,-0.042902775,,,,,,0.042902775
32631,-0.051787294,,,,,,0.051787294
32632,-0.0494839,,,,,,0.0494839
32633,-0.03418278,,,,,,0.03418278
32634,-0.022994865,,,,,,0.022994865
32635,-0.03615712,,,,,,0.03615712
32636,-0.02431109,,,,,,0.02431109
32637,-0.013123174,,,,,,0.013123174
32638,-0.01986883,,,,,,0.01986883
32639,-0.02710807,,,,,,0.02710807
32640,-0.026449958,,,,,,0.026449958
32641,-0.035499007,,,,,,0.035499007
32642,-0.03056316,,,,,,0.03056316
32643,-0.014603928,,,,,,0.014603928
32644,-0.010655251,,,,,,0.010655251
32645,-0.014274872,,,,,,0.014274872
32646,-0.013287703,,,,,,0.013287703
32647,-0.018717133,,,,,,0.018717133
32648,-0.02447562,,,,,,0.02447562
32649,-0.02431109,,,,,,0.02431109
32650,-0.040434852,,,,,,0.040434852
32651,-0.047838617,,,,,,0.047838617
32652,-0.04685145,,,,,,0.04685145
32653,-0.056723136,,,,,,0.056723136
32654,-0.057216723,,,,,,0.057216723
32655,-0.043396357,,,,,,0.043396357
32656,-0.03977674,,,,,,0.03977674
32657,-0.048332203,,,,,,0.048332203
32658,-0.049154844,,,,,,0.049154844
32659,-0.047838617,,,,,,0.047838617
32660,-0.06100087,,,,,,0.06100087
32661,-0.060342755,,,,,,0.060342755
32662,-0.059849173,,,,,,0.059849173
32663,-0.07021444,,,,,,0.07021444
32664,-0.083705746,,,,,,0.083705746
32665,-0.08025066,,,,,,0.08025066
32666,-0.06692388,,,,,,0.06692388
32667,-0.073340476,,,,,,0.073340476
32668,-0.071037084,,,,,,0.071037084
32669,-0.072517835,,,,,,0.072517835
32670,-0.086009145,,,,,,0.086009145
32671,-0.08551556,,,,,,0.08551556
32672,-0.0799216,,,,,,0.0799216
32673,-0.07942802,,,,,,0.07942802
32674,-0.0746567,,,,,,0.0746567
32675,-0.06462049,,,,,,0.06462049
32676,-0.050800126,,,,,,0.050800126
32677,-0.048825786,,,,,,0.048825786
32678,-0.058532946,,,,,,0.058532946
32679,-0.07432765,,,,,,0.07432765
32680,-0.08189594,,,,,,0.08189594
32681,-0.08765443,,,,,,0.08765443
32682,-0.105917044,,,,,,0.105917044
32683,-0.10838496,,,,,,0.10838496
32684,-0.10065214,,,,,,0.10065214
32685,-0.10032309,,,,,,0.10032309
32686,-0.08485745,,,,,,0.08485745
32687,-0.07087256,,,,,,0.07087256
32688,-0.074821234,,,,,,0.074821234
32689,-0.09028687,,,,,,0.09028687
32690,-0.09538724,,,,,,0.09538724
32691,-0.104436286,,,,,,0.104436286
32692,-0.10492987,,,,,,0.10492987
32693,-0.08584461,,,,,,0.08584461
32694,-0.07169519,,,,,,0.07169519
32695,-0.081402354,,,,,,0.081402354
32696,-0.06972086,,,,,,0.06972086
32697,-0.057216723,,,,,,0.057216723
32698,-0.056887664,,,,,,0.056887664
32699,-0.06988539,,,,,,0.06988539
32700,-0.07169519,,,,,,0.07169519
32701,-0.06083634,,,,,,0.06083634
32702,-0.058862004,,,,,,0.058862004
32703,-0.057710305,,,,,,0.057710305
32704,-0.058039363,,,,,,0.058039363
32705,-0.05211635,,,,,,0.05211635
32706,-0.05836842,,,,,,0.05836842
32707,-0.056887664,,,,,,0.056887664
32708,-0.05738125,,,,,,0.05738125
32709,-0.05129371,,,,,,0.05129371
32710,-0.06577218,,,,,,0.06577218
32711,-0.07004992,,,,,,0.07004992
32712,-0.060342755,,,,,,0.060342755
32713,-0.06313974,,,,,,0.06313974
32714,-0.059849173,,,,,,0.059849173
32715,-0.047180504,,,,,,0.047180504
32716,-0.05112918,,,,,,0.05112918
32717,-0.06873369,,,,,,0.06873369
32718,-0.06363332,,,,,,0.06363332
32719,-0.06330426,,,,,,0.06330426
32720,-0.08452839,,,,,,0.08452839
32721,-0.106739685,,,,,,0.106739685
32722,-0.09242574,,,,,,0.09242574
32723,-0.09324838,,,,,,0.09324838
32724,-0.09752611,,,,,,0.09752611
32725,-0.08485745,,,,,,0.08485745
32726,-0.078605376,,,,,,0.078605376
32727,-0.07942802,,,,,,0.07942802
32728,-0.0641269,,,,,,0.0641269
32729,-0.04504164,,,,,,0.04504164
32730,-0.039447684,,,,,,0.039447684
32731,-0.039283153,,,,,,0.039283153
32732,-0.031056745,,,,,,0.031056745
32733,-0.020855999,,,,,,0.020855999
32734,-0.002428841,,,,,,0.002428841
32735,0.013201339,,,,,,-0.013201339
32736,0.028502464,,,,,,-0.028502464
32737,0.05466246,,,,,,-0.05466246
32738,0.066673025,,,,,,-0.066673025
32739,0.08329038,,,,,,-0.08329038
32740,0.092503965,,,,,,-0.092503965
32741,0.09118774,,,,,,-0.09118774
32742,0.098756045,,,,,,-0.098756045
32743,0.1275485,,,,,,-0.1275485
32744,0.15337946,,,,,,-0.15337946
32745,0.16209947,,,,,,-0.16209947
32746,0.17970401,,,,,,-0.17970401
32747,0.1946761,,,,,,-0.1946761
32748,0.1946761,,,,,,-0.1946761
32749,0.20175081,,,,,,-0.20175081
32750,0.19961195,,,,,,-0.19961195
32751,0.1976376,,,,,,-0.1976376
32752,0.20471233,,,,,,-0.20471233
32753,0.22741726,,,,,,-0.22741726
32754,0.24074407,,,,,,-0.24074407
32755,0.24995767,,,,,,-0.24995767
32756,0.26328447,,,,,,-0.26328447
32757,0.27118185,,,,,,-0.27118185
32758,0.2708528,,,,,,-0.2708528
32759,0.2715109,,,,,,-0.2715109
32760,0.2675622,,,,,,-0.2675622
32761,0.2673977,,,,,,-0.2673977
32762,0.27463695,,,,,,-0.27463695
32763,0.28516677,,,,,,-0.28516677
32764,0.30293587,,,,,,-0.30293587
32765,0.32251477,,,,,,-0.32251477
32766,0.32646346,,,,,,-0.32646346
32767,0.32432458,,,,,,-0.32432458
32768,0.33337367,,,,,,-0.33337367
32769,0.3369933,,,,,,-0.3369933
32770,0.323831,,,,,,-0.323831
32771,0.33337367,,,,,,-0.33337367
32772,0.3369933,,,,,,-0.3369933
32773,0.33798048,,,,,,-0.33798048
32774,0.34192917,,,,,,-0.34192917
32775,0.349662,,,,,,-0.349662
32776,0.36381146,,,,,,-0.36381146
32777,0.36200166,,,,,,-0.36200166
32778,0.37187338,,,,,,-0.37187338
32779,0.37532848,,,,,,-0.37532848
32780,0.3577239,,,,,,-0.3577239
32781,0.3434099,,,,,,-0.3434099
32782,0.34176463,,,,,,-0.34176463
32783,0.33781594,,,,,,-0.33781594
32784,0.3267925,,,,,,-0.3267925
32785,0.32350194,,,,,,-0.32350194
32786,0.31675628,,,,,,-0.31675628
32787,0.30918795,,,,,,-0.30918795
32788,0.30441663,,,,,,-0.30441663
32789,0.2968483,,,,,,-0.2968483
32790,0.28779924,,,,,,-0.28779924
32791,0.26822034,,,,,,-0.26822034
32792,0.26311997,,,,,,-0.26311997
32793,0.2708528,,,,,,-0.2708528
32794,0.2869766,,,,,,-0.2869766
32795,0.2938868,,,,,,-0.2938868
32796,0.29948077,,,,,,-0.29948077
32797,0.30803627,,,,,,-0.30803627
32798,0.30737814,,,,,,-0.30737814
32799,0.30244228,,,,,,-0.30244228
32800,0.29865813,,,,,,-0.29865813
32801,0.27183998,,,,,,-0.27183998
32802,0.24831238,,,,,,-0.24831238
32803,0.2604875,,,,,,-0.2604875
32804,0.2715109,,,,,,-0.2715109
32805,0.274966,,,,,,-0.274966
32806,0.2807245,,,,,,-0.2807245
32807,0.28993812,,,,,,-0.28993812
32808,0.28730565,,,,,,-0.28730565
32809,0.28796378,,,,,,-0.28796378
32810,0.28779924,,,,,,-0.28779924
32811,0.27858564,,,,,,-0.27858564
32812,0.27397883,,,,,,-0.27397883
32813,0.28220525,,,,,,-0.28220525
32814,0.29783547,,,,,,-0.29783547
32815,0.29372227,,,,,,-0.29372227
32816,0.2961902,,,,,,-0.2961902
32817,0.3001389,,,,,,-0.3001389
32818,0.30507475,,,,,,-0.30507475
32819,0.298,,,,,,-0.298
32820,0.28121808,,,,,,-0.28121808
32821,0.2655879,,,,,,-0.2655879
32822,0.26772675,,,,,,-0.26772675
32823,0.26854938,,,,,,-0.26854938
32824,0.26196826,,,,,,-0.26196826
32825,0.2524256,,,,,,-0.2524256
32826,0.24304748,,,,,,-0.24304748
32827,0.22774632,,,,,,-0.22774632
32828,0.22248141,,,,,,-0.22248141
32829,0.21507762,,,,,,-0.21507762
32830,0.18529798,,,,,,-0.18529798
32831,0.15551834,,,,,,-0.15551834
32832,0.15255682,,,,,,-0.15255682
32833,0.1379138,,,,,,-0.1379138
32834,0.12935832,,,,,,-0.12935832
32835,0.13511682,,,,,,-0.13511682
32836,0.13988814,,,,,,-0.13988814
32837,0.13544586,,,,,,-0.13544586
32838,0.12294171,,,,,,-0.12294171
32839,0.11389265,,,,,,-0.11389265
32840,0.10105944,,,,,,-0.10105944
32841,0.08542925,,,,,,-0.08542925
32842,0.0804934,,,,,,-0.0804934
32843,0.08131604,,,,,,-0.08131604
32844,0.084771134,,,,,,-0.084771134
32845,0.09233944,,,,,,-0.09233944
32846,0.09776887,,,,,,-0.09776887
32847,0.101717554,,,,,,-0.101717554
32848,0.10402095,,,,,,-0.10402095
32849,0.10385642,,,,,,-0.10385642
32850,0.10105944,,,,,,-0.10105944
32851,0.10073038,,,,,,-0.10073038
32852,0.09595906,,,,,,-0.09595906
32853,0.10533718,,,,,,-0.10533718
32854,0.11734775,,,,,,-0.11734775
32855,0.12146095,,,,,,-0.12146095
32856,0.12820663,,,,,,-0.12820663
32857,0.14564663,,,,,,-0.14564663
32858,0.14334323,,,,,,-0.14334323
32859,0.1356104,,,,,,-0.1356104
32860,0.13939455,,,,,,-0.13939455
32861,0.13659756,,,,,,-0.13659756
32862,0.13166171,,,,,,-0.13166171
32863,0.13363606,,,,,,-0.13363606
32864,0.13988814,,,,,,-0.13988814
32865,0.14400135,,,,,,-0.14400135
32866,0.14877267,,,,,,-0.14877267
32867,0.16325116,,,,,,-0.16325116
32868,0.15897343,,,,,,-0.15897343
32869,0.15486021,,,,,,-0.15486021
32870,0.14350776,,,,,,-0.14350776
32871,0.13659756,,,,,,-0.13659756
32872,0.13248436,,,,,,-0.13248436
32873,0.12590322,,,,,,-0.12590322
32874,0.117183216,,,,,,-0.117183216
32875,0.11981567,,,,,,-0.11981567
32876,0.12146095,,,,,,-0.12146095
32877,0.13347153,,,,,,-0.13347153
32878,0.14252059,,,,,,-0.14252059
32879,0.14087531,,,,,,-0.14087531
32880,0.12705491,,,,,,-0.12705491
32881,0.1275485,,,,,,-0.1275485
32882,0.13577493,,,,,,-0.13577493
32883,0.13824286,,,,,,-0.13824286
32884,0.14087531,,,,,,-0.14087531
32885,0.15634097,,,,,,-0.15634097
32886,0.16539003,,,,,,-0.16539003
32887,0.16407381,,,,,,-0.16407381
32888,0.16966778,,,,,,-0.16966778
32889,0.16966778,,,,,,-0.16966778
32890,0.16061871,,,,,,-0.16061871
32891,0.14745644,,,,,,-0.14745644
32892,0.15206324,,,,,,-0.15206324
32893,0.1466338,,,,,,-0.1466338
32894,0.14252059,,,,,,-0.14252059
32895,0.14795002,,,,,,-0.14795002
32896,0.15601191,,,,,,-0.15601191
32897,0.15551834,,,,,,-0.15551834
32898,0.15387304,,,,,,-0.15387304
32899,0.1565055,,,,,,-0.1565055
32900,0.14334323,,,,,,-0.14334323
32901,0.14252059,,,,,,-0.14252059
32902,0.142027,,,,,,-0.142027
32903,0.14614022,,,,,,-0.14614022
32904,0.14827909,,,,,,-0.14827909
32905,0.14877267,,,,,,-0.14877267
32906,0.15041795,,,,,,-0.15041795
32907,0.15732814,,,,,,-0.15732814
32908,0.15255682,,,,,,-0.15255682
32909,0.14005266,,,,,,-0.14005266
32910,0.13067454,,,,,,-0.13067454
32911,0.12162548,,,,,,-0.12162548
32912,0.11668963,,,,,,-0.11668963
32913,0.11422171,,,,,,-0.11422171
32914,0.12047379,,,,,,-0.12047379
32915,0.13182624,,,,,,-0.13182624
32916,0.15436663,,,,,,-0.15436663
32917,0.1698323,,,,,,-0.1698323
32918,0.1698323,,,,,,-0.1698323
32919,0.1611123,,,,,,-0.1611123
32920,0.16078325,,,,,,-0.16078325
32921,0.15716362,,,,,,-0.15716362
32922,0.1454821,,,,,,-0.1454821
32923,0.13412964,,,,,,-0.13412964
32924,0.1310036,,,,,,-0.1310036
32925,0.12771304,,,,,,-0.12771304
32926,0.12294171,,,,,,-0.12294171
32927,0.12425794,,,,,,-0.12425794
32928,0.11981567,,,,,,-0.11981567
32929,0.11504435,,,,,,-0.11504435
32930,0.10319831,,,,,,-0.10319831
32931,0.09431378,,,,,,-0.09431378
32932,0.09711076,,,,,,-0.09711076
32933,0.09612359,,,,,,-0.09612359
32934,0.08937793,,,,,,-0.08937793
32935,0.08970699,,,,,,-0.08970699
32936,0.10467906,,,,,,-0.10467906
32937,0.09727529,,,,,,-0.09727529
32938,0.08773264,,,,,,-0.08773264
32939,0.0804934,,,,,,-0.0804934
32940,0.06947,,,,,,-0.06947
32941,0.06486321,,,,,,-0.06486321
32942,0.06947,,,,,,-0.06947
32943,0.06749567,,,,,,-0.06749567
32944,0.0653568,,,,,,-0.0653568
32945,0.07358321,,,,,,-0.07358321
32946,0.085593775,,,,,,-0.085593775
32947,0.08460661,,,,,,-0.08460661
32948,0.081809625,,,,,,-0.081809625
32949,0.09052963,,,,,,-0.09052963
32950,0.08213868,,,,,,-0.08213868
32951,0.061079063,,,,,,-0.061079063
32952,0.0653568,,,,,,-0.0653568
32953,0.07210246,,,,,,-0.07210246
32954,0.07967076,,,,,,-0.07967076
32955,0.09283303,,,,,,-0.09283303
32956,0.10846321,,,,,,-0.10846321
32957,0.1135636,,,,,,-0.1135636
32958,0.102540195,,,,,,-0.102540195
32959,0.09135227,,,,,,-0.09135227
32960,0.08082245,,,,,,-0.08082245
32961,0.07654472,,,,,,-0.07654472
32962,0.07095076,,,,,,-0.07095076
32963,0.07753189,,,,,,-0.07753189
32964,0.07819001,,,,,,-0.07819001
32965,0.08016434,,,,,,-0.08016434
32966,0.0793417,,,,,,-0.0793417
32967,0.08773264,,,,,,-0.08773264
32968,0.09727529,,,,,,-0.09727529
32969,0.09085868,,,,,,-0.09085868
32970,0.092668496,,,,,,-0.092668496
32971,0.092668496,,,,,,-0.092668496
32972,0.09003604,,,,,,-0.09003604
32973,0.09513642,,,,,,-0.09513642
32974,0.10040133,,,,,,-0.10040133
32975,0.10435001,,,,,,-0.10435001
32976,0.113399066,,,,,,-0.113399066
32977,0.13264889,,,,,,-0.13264889
32978,0.13083908,,,,,,-0.13083908
32979,0.12425794,,,,,,-0.12425794
32980,0.11043756,,,,,,-0.11043756
32981,0.09365567,,,,,,-0.09365567
32982,0.09530095,,,,,,-0.09530095
32983,0.1013885,,,,,,-0.1013885
32984,0.10796963,,,,,,-0.10796963
32985,0.11076661,,,,,,-0.11076661
32986,0.117183216,,,,,,-0.117183216
32987,0.12738398,,,,,,-0.12738398
32988,0.11701869,,,,,,-0.11701869
32989,0.11471529,,,,,,-0.11471529
32990,0.10007227,,,,,,-0.10007227
32991,0.085593775,,,,,,-0.085593775
32992,0.081809625,,,,,,-0.081809625
32993,0.081151515,,,,,,-0.081151515
32994,0.078025475,,,,,,-0.078025475
32995,0.0752285,,,,,,-0.0752285
32996,0.07144434,,,,,,-0.07144434
32997,0.07358321,,,,,,-0.07358321
32998,0.077367365,,,,,,-0.077367365
32999,0.07210246,,,,,,-0.07210246
33000,0.063546985,,,,,,-0.063546985
33001,0.049891137,,,,,,-0.049891137
33002,0.049397554,,,,,,-0.049397554
33003,0.056801327,,,,,,-0.056801327
33004,0.050220195,,,,,,-0.050220195
33005,0.053181704,,,,,,-0.053181704
33006,0.06601491,,,,,,-0.06601491
33007,0.07670925,,,,,,-0.07670925
33008,0.08246774,,,,,,-0.08246774
33009,0.08674548,,,,,,-0.08674548
33010,0.088719815,,,,,,-0.088719815
33011,0.07276057,,,,,,-0.07276057
33012,0.07078623,,,,,,-0.07078623
33013,0.07095076,,,,,,-0.07095076
33014,0.07588661,,,,,,-0.07588661
33015,0.07819001,,,,,,-0.07819001
33016,0.08016434,,,,,,-0.08016434
33017,0.08658095,,,,,,-0.08658095
33018,0.08460661,,,,,,-0.08460661
33019,0.06930547,,,,,,-0.06930547
33020,0.059598308,,,,,,-0.059598308
33021,0.049891137,,,,,,-0.049891137
33022,0.045448873,,,,,,-0.045448873
33023,0.045448873,,,,,,-0.045448873
33024,0.05713038,,,,,,-0.05713038
33025,0.065850385,,,,,,-0.065850385
33026,0.06798925,,,,,,-0.06798925
33027,0.06947,,,,,,-0.06947
33028,0.06321793,,,,,,-0.06321793
33029,0.05071378,,,,,,-0.05071378
33030,0.032944728,,,,,,-0.032944728
33031,0.014188509,,,,,,-0.014188509
33032,0.008265493,,,,,,-0.008265493
33033,0.01221417,,,,,,-0.01221417
33034,0.015669262,,,,,,-0.015669262
33035,0.018301714,,,,,,-0.018301714
33036,0.018959828,,,,,,-0.018959828
33037,0.02044058,,,,,,-0.02044058
33038,0.031299446,,,,,,-0.031299446
33039,0.039032273,,,,,,-0.039032273
33040,0.05054925,,,,,,-0.05054925
33041,0.05334623,,,,,,-0.05334623
33042,0.05745944,,,,,,-0.05745944
33043,0.06404057,,,,,,-0.06404057
33044,0.07835453,,,,,,-0.07835453
33045,0.085758306,,,,,,-0.085758306
33046,0.10056586,,,,,,-0.10056586
33047,0.106488876,,,,,,-0.106488876
33048,0.118663974,,,,,,-0.118663974
33049,0.124093406,,,,,,-0.124093406
33050,0.12952285,,,,,,-0.12952285
33051,0.13248436,,,,,,-0.13248436
33052,0.14367229,,,,,,-0.14367229
33053,0.16489644,,,,,,-0.16489644
33054,0.18447533,,,,,,-0.18447533
33055,0.20800291,,,,,,-0.20800291
33056,0.22906254,,,,,,-0.22906254
33057,0.23909879,,,,,,-0.23909879
33058,0.2517675,,,,,,-0.2517675
33059,0.2599939,,,,,,-0.2599939
33060,0.26641053,,,,,,-0.26641053
33061,0.26937205,,,,,,-0.26937205
33062,0.2795728,,,,,,-0.2795728
33063,0.30178416,,,,,,-0.30178416
33064,0.31938872,,,,,,-0.31938872
33065,0.34653595,,,,,,-0.34653595
33066,0.37055713,,,,,,-0.37055713
33067,0.3853647,,,,,,-0.3853647
33068,0.39507192,,,,,,-0.39507192
33069,0.40445006,,,,,,-0.40445006
33070,0.40510818,,,,,,-0.40510818
33071,0.4052727,,,,,,-0.4052727
33072,0.4151444,,,,,,-0.4151444
33073,0.4274841,,,,,,-0.4274841
33074,0.45117623,,,,,,-0.45117623
33075,0.46483213,,,,,,-0.46483213
33076,0.4681227,,,,,,-0.4681227
33077,0.47865254,,,,,,-0.47865254
33078,0.4903341,,,,,,-0.4903341
33079,0.5010285,,,,,,-0.5010285
33080,0.5008639,,,,,,-0.5008639
33081,0.4863854,,,,,,-0.4863854
33082,0.48161405,,,,,,-0.48161405
33083,0.47552648,,,,,,-0.47552648
33084,0.48539823,,,,,,-0.48539823
33085,0.48901784,,,,,,-0.48901784
33086,0.48918238,,,,,,-0.48918238
33087,0.4937892,,,,,,-0.4937892
33088,0.49740884,,,,,,-0.49740884
33089,0.49823147,,,,,,-0.49823147
33090,0.4949409,,,,,,-0.4949409
33091,0.47602007,,,,,,-0.47602007
33092,0.46499664,,,,,,-0.46499664
33093,0.46713552,,,,,,-0.46713552
33094,0.4779944,,,,,,-0.4779944
33095,0.49395373,,,,,,-0.49395373
33096,0.50547075,,,,,,-0.50547075
33097,0.50843227,,,,,,-0.50843227
33098,0.5113938,,,,,,-0.5113938
33099,0.50892586,,,,,,-0.50892586
33100,0.50596434,,,,,,-0.50596434
33101,0.4954345,,,,,,-0.4954345
33102,0.4835884,,,,,,-0.4835884
33103,0.48572728,,,,,,-0.48572728
33104,0.49856052,,,,,,-0.49856052
33105,0.50267375,,,,,,-0.50267375
33106,0.51172286,,,,,,-0.51172286
33107,0.521101,,,,,,-0.521101
33108,0.5141908,,,,,,-0.5141908
33109,0.5069515,,,,,,-0.5069515
33110,0.49444732,,,,,,-0.49444732
33111,0.48375294,,,,,,-0.48375294
33112,0.48490465,,,,,,-0.48490465
33113,0.49642166,,,,,,-0.49642166
33114,0.49444732,,,,,,-0.49444732
33115,0.49625713,,,,,,-0.49625713
33116,0.4995477,,,,,,-0.4995477
33117,0.4988896,,,,,,-0.4988896
33118,0.48885334,,,,,,-0.48885334
33119,0.4835884,,,,,,-0.4835884
33120,0.47470385,,,,,,-0.47470385
33121,0.4602253,,,,,,-0.4602253
33122,0.4584155,,,,,,-0.4584155
33123,0.46960345,,,,,,-0.46960345
33124,0.48210764,,,,,,-0.48210764
33125,0.4921439,,,,,,-0.4921439
33126,0.48967597,,,,,,-0.48967597
33127,0.49296656,,,,,,-0.49296656
33128,0.49000502,,,,,,-0.49000502
33129,0.4921439,,,,,,-0.4921439
33130,0.4830948,,,,,,-0.4830948
33131,0.4715778,,,,,,-0.4715778
33132,0.46285778,,,,,,-0.46285778
33133,0.4572638,,,,,,-0.4572638
33134,0.45594755,,,,,,-0.45594755
33135,0.45775738,,,,,,-0.45775738
33136,0.45660567,,,,,,-0.45660567
33137,0.44920188,,,,,,-0.44920188
33138,0.43686223,,,,,,-0.43686223
33139,0.4235354,,,,,,-0.4235354
33140,0.39243945,,,,,,-0.39243945
33141,0.35739484,,,,,,-0.35739484
33142,0.3501556,,,,,,-0.3501556
33143,0.34900388,,,,,,-0.34900388
33144,0.34883934,,,,,,-0.34883934
33145,0.34900388,,,,,,-0.34900388
33146,0.34867483,,,,,,-0.34867483
33147,0.34209368,,,,,,-0.34209368
