Time (Seconds),Amplitude (Volts),,Time (Seconds)
8716,-0.22823991,,
8717,-0.23498558,,
8718,-0.20290253,,
8719,-0.10467906,,
8720,-0.01040436,,
8721,0.06955633,,
8722,0.12204079,,
8723,0.15576904,,
8724,0.15280753,,
8725,0.041751076,,
8726,-0.07835453,,
8727,-0.0990851,,
8728,-0.016327376,,
8729,0.091932155,,
8730,0.12944455,,
8731,0.21203761,,
8732,0.27192578,,
8733,0.26583824,,
8734,0.23786849,,
8735,0.13865812,,
8736,-0.015175678,,
8737,-0.06766019,,
8738,0.000783559,,
8739,0.0916031,,
8740,0.1343804,,
8741,0.20924063,,
8742,0.246753,,
8743,0.24642394,,
8744,0.20874704,,
8745,0.09226121,,
8746,-0.04709416,,
8747,-0.074899435,,
8748,-0.016491903,,
8749,0.091109514,,
8750,0.17107014,,
8751,0.23902018,,
8752,0.2839363,,
8753,0.2957823,,
8754,0.26715446,,
8755,0.12319249,,
8756,-0.001519836,,
8757,-0.029489635,,
8758,0.003745067,,
8759,0.08288311,,
8760,0.17649958,,
8761,0.23836207,,
8762,0.28081027,,
8763,0.32490373,,
8764,0.29709855,,
8765,0.14754264,,
8766,0.041586548,,
8767,-0.007113795,,
8768,-0.013201339,,
8769,0.051787294,,
8770,0.09884233,,
8771,0.11101741,,
8772,0.12697664,,
8773,0.1355321,,
8774,0.08189594,,
8775,-0.075063966,,
8776,-0.17953949,,
8777,-0.19862477,,
8778,-0.14646927,,
8779,-0.054004345,,
8780,-0.008594549,,
8781,0.04767409,,
8782,0.0916031,,
8783,0.09966497,,
8784,0.057216723,,
8785,-0.0967817,,
8786,-0.2621328,,
8787,-0.29076076,,
8788,-0.22396217,,
8789,-0.17312287,,
8790,-0.15124059,,
8791,-0.068153776,,
8792,-0.043474536,,
8793,-0.04873944,,
8794,-0.09398472,,
8795,-0.23597275,,
8796,-0.39145228,,
8797,-0.4269905,,
8798,-0.36331788,,
8799,-0.29487395,,
8800,-0.23992144,,
8801,-0.15173417,,
8802,-0.11471529,,
8803,-0.1135636,,
8804,-0.16061871,,
8805,-0.2932287,,
8806,-0.41777688,,
8807,-0.42912936,,
8808,-0.36249524,,
8809,-0.27463695,,
8810,-0.2259365,,
8811,-0.17756514,,
8812,-0.11455076,,
8813,-0.0752285,,
8814,-0.10583076,,
8815,-0.2622973,,
8816,-0.3674311,,
8817,-0.36891186,,
8818,-0.30523926,,
8819,-0.2010927,,
8820,-0.13774927,,
8821,-0.113399066,,
8822,-0.07621566,,
8823,-0.048081327,,
8824,-0.10681793,,
8825,-0.2968483,,
8826,-0.40839875,,
8827,-0.42912936,,
8828,-0.389807,,
8829,-0.3049102,,
8830,-0.23794709,,
8831,-0.18529798,,
8832,-0.15222776,,
8833,-0.12590322,,
8834,-0.17937495,,
8835,-0.34949747,,
8836,-0.48605633,,
8837,-0.51698774,,
8838,-0.44722754,,
8839,-0.3766447,,
8840,-0.33304462,,
8841,-0.26180372,,
8842,-0.22692367,,
8843,-0.23235312,,
8844,-0.26953655,,
8845,-0.4024757,,
8846,-0.5370603,,
8847,-0.53228897,,
8848,-0.45742834,,
8849,-0.3875036,,
8850,-0.32448912,,
8851,-0.23251764,,
8852,-0.20471233,,
8853,-0.20076366,,
8854,-0.25094485,,
8855,-0.3856938,,
8856,-0.5005349,,
8857,-0.50925493,,
8858,-0.43373618,,
8859,-0.3593692,,
8860,-0.3307412,,
8861,-0.26657504,,
8862,-0.2328467,,
8863,-0.22626556,,
8864,-0.27414337,,
8865,-0.43571052,,
8866,-0.5439705,,
8867,-0.5314663,,
8868,-0.46038985,,
8869,-0.36150807,,
8870,-0.2984936,,
8871,-0.23317575,,
8872,-0.1877659,,
8873,-0.15140513,,
8874,-0.18315911,,
8875,-0.34028387,,
8876,-0.44410148,,
8877,-0.45578304,,
8878,-0.40510818,,
8879,-0.31675628,,
8880,-0.24502182,,
8881,-0.19549873,,
8882,-0.123435296,,
8883,-0.0967817,,
8884,-0.14877267,,
8885,-0.2984936,,
8886,-0.389807,,
8887,-0.39013606,,
8888,-0.3049102,,
8889,-0.21984896,,
8890,-0.19039835,,
8891,-0.15041795,,
8892,-0.13248436,,
8893,-0.1379138,,
8894,-0.1969795,,
8895,-0.3572303,,
8896,-0.47684273,,
8897,-0.47766536,,
8898,-0.3835549,,
8899,-0.30672002,,
8900,-0.24222483,,
8901,-0.15617645,,
8902,-0.13626851,,
8903,-0.15091154,,
8904,-0.18990478,,
8905,-0.32909593,,
8906,-0.4551249,,
8907,-0.44772112,,
8908,-0.3657858,,
8909,-0.2807245,,
8910,-0.24798332,,
8911,-0.18562703,,
8912,-0.14646927,,
8913,-0.13528134,,
8914,-0.18924665,,
8915,-0.33123478,,
8916,-0.4572638,,
8917,-0.4646676,,
8918,-0.38322586,,
8919,-0.30606192,,
8920,-0.27233356,,
8921,-0.22396217,,
8922,-0.19155006,,
8923,-0.15831532,,
8924,-0.2126097,,
8925,-0.3679247,,
8926,-0.4572638,,
8927,-0.441469,,
8928,-0.39342663,,
8929,-0.33222196,,
8930,-0.2841796,,
8931,-0.24288294,,
8932,-0.20537044,,
8933,-0.21178706,,
8934,-0.27035922,,
8935,-0.4133346,,
8936,-0.48210764,,
8937,-0.49066314,,
8938,-0.42550975,,
8939,-0.33847407,,
8940,-0.28121808,,
8941,-0.22215235,,
8942,-0.18644968,,
8943,-0.18118477,,
8944,-0.2593358,,
8945,-0.40609536,,
8946,-0.5189621,,
8947,-0.5352505,,
8948,-0.45496038,,
8949,-0.37944168,,
8950,-0.33995482,,
8951,-0.277763,,
8952,-0.2512739,,
8953,-0.24633804,,
8954,-0.30227774,,
8955,-0.43587506,,
8956,-0.57375026,,
8957,-0.57210493,,
8958,-0.49790242,,
8959,-0.44064638,,
8960,-0.39984325,,
8961,-0.321034,,
8962,-0.2998098,,
8963,-0.31889513,,
8964,-0.39030057,,
8965,-0.52669495,,
8966,-0.6425234,,
8967,-0.6222863,,
8968,-0.5372248,,
8969,-0.4659838,,
8970,-0.4161316,,
8971,-0.3267925,,
8972,-0.300797,,
8973,-0.298,,
8974,-0.38256773,,
8975,-0.5171523,,
8976,-0.5954681,,
8977,-0.58411556,,
8978,-0.51238096,,
8979,-0.43061012,,
8980,-0.35953373,,
8981,-0.31609815,,
8982,-0.2998098,,
8983,-0.303594,,
8984,-0.38487113,,
8985,-0.5428188,,
8986,-0.6336388,,
8987,-0.6306773,,
8988,-0.55400676,,
8989,-0.46549022,,
8990,-0.41448632,,
8991,-0.38421303,,
8992,-0.34521973,,
8993,-0.32432458,,
8994,-0.38898435,,
8995,-0.52982104,,
8996,-0.6102757,,
8997,-0.6138953,,
8998,-0.5569683,,
8999,-0.4863854,,
9000,-0.447063,,
9001,-0.41020855,,
9002,-0.36989903,,
9003,-0.35838202,,
9004,-0.41448632,,
9005,-0.5630559,,
9006,-0.6438396,,
9007,-0.6359422,,
9008,-0.5610815,,
9009,-0.49230844,,
9010,-0.43521693,,
9011,-0.36150807,,
9012,-0.36710203,,
9013,-0.38108698,,
9014,-0.46910986,,
9015,-0.6334743,,
9016,-0.76443946,,
9017,-0.7629587,,
9018,-0.68497187,,
9019,-0.62936103,,
9020,-0.55746186,,
9021,-0.46549022,,
9022,-0.45347962,,
9023,-0.4468985,,
9024,-0.5118874,,
9025,-0.6431815,,
9026,-0.7395956,,
9027,-0.7093222,,
9028,-0.62755126,,
9029,-0.54429954,,
9030,-0.4732231,,
9031,-0.3789481,,
9032,-0.34719408,,
9033,-0.33946124,,
9034,-0.40724704,,
9035,-0.52258176,,
9036,-0.5837865,,
9037,-0.5592717,,
9038,-0.47404572,,
9039,-0.3761511,,
9040,-0.3128076,,
9041,-0.25686786,,
9042,-0.21968442,,
9043,-0.19401798,,
9044,-0.27940828,,
9045,-0.42057386,,
9046,-0.45989627,,
9047,-0.43061012,,
9048,-0.33485442,,
9049,-0.22692367,,
9050,-0.14597568,,
9051,-0.07210246,,
9052,-0.020934166,,
9053,0.006048462,,
9054,-0.07670925,,
9055,-0.21738103,,
9056,-0.26723316,,
9057,-0.23251764,,
9058,-0.1263968,,
9059,-0.040513027,,
9060,0.01624921,,
9061,0.073340476,,
9062,0.10575251,,
9063,0.114143446,,
9064,0.03714429,,
9065,-0.108792275,,
9066,-0.18710779,,
9067,-0.15782173,,
9068,-0.07095076,,
9069,-0.023073032,,
9070,0.020033358,,
9071,0.08173141,,
9072,0.11430797,,
9073,0.12779927,,
9074,0.04931937,,
9075,-0.1135636,,
9076,-0.22330405,,
9077,-0.19089194,,
9078,-0.101717554,,
9079,-0.060750004,,
9080,0.008516384,,
9081,0.06840464,,
9082,0.07613745,,
9083,0.0693918,,
9084,0.003251482,,
9085,-0.13067454,,
9086,-0.22363311,,
9087,-0.22100066,,
9088,-0.12919378,,
9089,-0.03755152,,
9090,0.023817506,,
9091,0.082224995,,
9092,0.124508716,,
9093,0.14540377,,
9094,0.055242386,,
9095,-0.09135227,,
9096,-0.17016137,,
9097,-0.15568286,,
9098,-0.06996359,,
9099,-0.009252662,,
9100,0.046193335,,
9101,0.07416312,,
9102,0.11381439,,
9103,0.121382676,,
9104,0.011806949,,
9105,-0.14120436,,
9106,-0.21968442,,
9107,-0.21968442,,
9108,-0.1599606,,
9109,-0.09776887,,
9110,-0.059598308,,
9111,-0.014517565,,
9112,0.009503554,,
9113,0.016578266,,
9114,-0.10599529,,
9115,-0.2586777,,
9116,-0.32399553,,
9117,-0.31313664,,
9118,-0.2374535,,
9119,-0.19500515,,
9120,-0.14696285,,
9121,-0.09052963,,
9122,-0.06700208,,
9123,-0.084113024,,
9124,-0.1755908,,
9125,-0.33172837,,
9126,-0.4190931,,
9127,-0.36891186,,
9128,-0.2622973,,
9129,-0.18842402,,
9130,-0.13643304,,
9131,-0.07160887,,
9132,-0.052359063,,
9133,-0.065027736,,
9134,-0.16209947,,
9135,-0.31938872,,
9136,-0.41596708,,
9137,-0.38618737,,
9138,-0.3231729,,
9139,-0.26822034,,
9140,-0.21228065,,
9141,-0.16275758,,
9142,-0.13577493,,
9143,-0.12524511,,
9144,-0.21409045,,
9145,-0.35262352,,
9146,-0.40905687,,
9147,-0.36529222,,
9148,-0.27694035,,
9149,-0.20800291,,
9150,-0.15206324,,
9151,-0.11060208,,
9152,-0.08361944,,
9153,-0.07670925,,
9154,-0.1976376,,
9155,-0.36545676,,
9156,-0.42567426,,
9157,-0.40774062,,
9158,-0.3169208,,
9159,-0.25456446,,
9160,-0.222975,,
9161,-0.17921042,,
9162,-0.13511682,,
9163,-0.14926626,,
9164,-0.27167544,,
9165,-0.4253452,,
9166,-0.49477637,,
9167,-0.46746457,,
9168,-0.375493,,
9169,-0.30408758,,
9170,-0.2414022,,
9171,-0.18825948,,
9172,-0.1553538,,
9173,-0.15518928,,
9174,-0.2650943,,
9175,-0.42501616,,
9176,-0.52192366,,
9177,-0.50563526,,
9178,-0.39474288,,
9179,-0.3077072,,
9180,-0.23416293,,
9181,-0.1894112,,
9182,-0.1691742,,
9183,-0.153544,,
9184,-0.22988519,,
9185,-0.3852002,,
9186,-0.46006078,,
9187,-0.41777688,,
9188,-0.323831,,
9189,-0.2789147,,
9190,-0.24090861,,
9191,-0.20076366,,
9192,-0.20125723,,
9193,-0.21557121,,
9194,-0.3093525,,
9195,-0.44607583,,
9196,-0.49461183,,
9197,-0.45117623,,
9198,-0.3680892,,
9199,-0.3070491,,
9200,-0.24584445,,
9201,-0.2167229,,
9202,-0.21458404,,
9203,-0.21524216,,
9204,-0.31527552,,
9205,-0.4623642,,
9206,-0.5245561,,
9207,-0.48934692,,
9208,-0.40214667,,
9209,-0.32514724,,
9210,-0.24600899,,
9211,-0.21129347,,
9212,-0.18957572,,
9213,-0.170984,,
9214,-0.26657504,,
9215,-0.4029693,,
9216,-0.45973173,,
9217,-0.43258446,,
9218,-0.34785217,,
9219,-0.2840151,,
9220,-0.22116518,,
9221,-0.1732874,,
9222,-0.16209947,,
9223,-0.16588362,,
9224,-0.27858564,,
9225,-0.43291354,,
9226,-0.49280202,,
9227,-0.4590736,,
9228,-0.38964248,,
9229,-0.3358416,,
9230,-0.27710488,,
9231,-0.23482105,,
9232,-0.21820366,,
9233,-0.22429122,,
9234,-0.33567706,,
9235,-0.48375294,,
9236,-0.5377184,,
9237,-0.47190687,,
9238,-0.36644393,,
9239,-0.31182042,,
9240,-0.26131013,,
9241,-0.2183682,,
9242,-0.21622932,,
9243,-0.23268218,,
9244,-0.33649972,,
9245,-0.4881952,,
9246,-0.53738934,,
9247,-0.48539823,,
9248,-0.39178133,,
9249,-0.32531175,,
9250,-0.2604875,,
9251,-0.20816743,,
9252,-0.19516969,,
9253,-0.20964819,,
9254,-0.31428835,,
9255,-0.45545396,,
9256,-0.5178104,,
9257,-0.4863854,,
9258,-0.41317007,,
9259,-0.38717455,,
9260,-0.3508137,,
9261,-0.31840155,,
9262,-0.29602566,,
9263,-0.29898718,,
9264,-0.4161316,,
9265,-0.53047913,,
9266,-0.58757067,,
9267,-0.54643846,,
9268,-0.4544668,,
9269,-0.39227492,,
9270,-0.32465366,,
9271,-0.2784211,,
9272,-0.25588068,,
9273,-0.26295543,,
9274,-0.39062965,,
9275,-0.51632965,,
9276,-0.5548294,,
9277,-0.5317954,,
9278,-0.45265698,,
9279,-0.41004404,,
9280,-0.3514718,,
9281,-0.30589738,,
9282,-0.29915172,,
9283,-0.30754268,,
9284,-0.41810593,,
9285,-0.56634647,,
9286,-0.62426066,,
9287,-0.5842801,,
9288,-0.49362466,,
9289,-0.4345588,,
9290,-0.36660844,,
9291,-0.31790796,,
9292,-0.30260682,,
9293,-0.32366648,,
9294,-0.44048184,,
9295,-0.5671691,,
9296,-0.6165278,,
9297,-0.58164763,,
9298,-0.5110647,,
9299,-0.45660567,,
9300,-0.38849077,,
9301,-0.32119855,,
9302,-0.28138262,,
9303,-0.2968483,,
9304,-0.42369992,,
9305,-0.54364145,,
9306,-0.5729276,,
9307,-0.5280112,,
9308,-0.45347962,,
9309,-0.4133346,,
9310,-0.35130727,,
9311,-0.3169208,,
9312,-0.32054043,,
9313,-0.35739484,,
9314,-0.4829303,,
9315,-0.63182896,,
9316,-0.6459785,,
9317,-0.59777147,,
9318,-0.5150134,,
9319,-0.45249245,,
9320,-0.3949074,,
9321,-0.34439707,,
9322,-0.33567706,,
9323,-0.36315334,,
9324,-0.48260123,,
9325,-0.6334743,,
9326,-0.69138855,,
9327,-0.6454849,,
9328,-0.5576264,,
9329,-0.4960926,,
9330,-0.4348879,,
9331,-0.38832623,,
9332,-0.36644393,,
9333,-0.39128774,,
9334,-0.51929116,,
9335,-0.643346,,
9336,-0.674113,,
9337,-0.62195724,,
9338,-0.5359086,,
9339,-0.47931066,,
9340,-0.42600334,,
9341,-0.40050137,,
9342,-0.38042885,,
9343,-0.3939202,,
9344,-0.52044284,,
9345,-0.6591408,,
9346,-0.713929,,
9347,-0.68201035,,
9348,-0.5961262,,
9349,-0.5352505,,
9350,-0.48589182,,
9351,-0.45709926,,
9352,-0.438343,,
9353,-0.46746457,,
9354,-0.6099466,,
9355,-0.74782205,,
9356,-0.7859928,,
9357,-0.7234717,,
9358,-0.62886745,,
9359,-0.56404305,,
9360,-0.4870435,,
9361,-0.42518067,,
9362,-0.40050137,,
9363,-0.40741158,,
9364,-0.5109002,,
9365,-0.6193248,,
9366,-0.6306773,,
9367,-0.5559811,,
9368,-0.44953093,,
9369,-0.36825374,,
9370,-0.2655879,,
9371,-0.18463986,,
9372,-0.14416587,,
9373,-0.14564663,,
9374,-0.24288294,,
9375,-0.340942,,
9376,-0.346865,,
9377,-0.27513054,,
9378,-0.16884513,,
9379,-0.10221114,,
9380,-0.04018397,,
9381,-0.001026251,,
9382,0.01707185,,
9383,-0.004645872,,
9384,-0.12425794,,
9385,-0.24288294,,
9386,-0.2466671,,
9387,-0.15963154,,
9388,-0.062395286,,
9389,0.020855999,,
9390,0.10690421,,
9391,0.15395923,,
9392,0.17287995,,
9393,0.14787169,,
9394,0.010161667,,
9395,-0.09809793,,
9396,-0.133307,,
9397,-0.06930547,,
9398,0.021185055,,
9399,0.08568009,,
9400,0.13635473,,
9401,0.16580525,,
9402,0.17353806,,
9403,0.14079699,,
9404,0.022172224,,
9405,-0.10303378,,
9406,-0.12458699,,
9407,-0.07095076,,
9408,0.017236378,,
9409,0.07811179,,
9410,0.14704905,,
9411,0.18225805,,
9412,0.19097804,,
9413,0.1661343,,
9414,0.03056316,,
9415,-0.0892134,,
9416,-0.10385642,,
9417,-0.05054925,,
9418,0.04504164,,
9419,0.10344912,,
9420,0.15708527,,
9421,0.18686484,,
9422,0.20792441,,
9423,0.18357427,,
9424,0.053432576,,
9425,-0.07753189,,
9426,-0.10418548,,
9427,-0.036728878,,
9428,0.07531481,,
9429,0.15033962,,
9430,0.20644365,,
9431,0.22355457,,
9432,0.23885566,,
9433,0.1896618,,
9434,0.044383526,,
9435,-0.112576425,,
9436,-0.15815079,,
9437,-0.10040133,,
9438,-0.015833791,,
9439,0.041092962,,
9440,0.09966497,,
9441,0.122863434,,
9442,0.1197374,,
9443,0.08979329,,
9444,-0.06568585,,
9445,-0.22083612,,
9446,-0.24370559,,
9447,-0.20701574,,
9448,-0.15502475,,
9449,-0.124916054,,
9450,-0.061901703,,
9451,-0.023237562,,
9452,-0.008759077,,
9453,-0.055978686,,
9454,-0.21688744,,
9455,-0.3429163,,
9456,-0.36726657,,
9457,-0.2840151,,
9458,-0.18496892,,
9459,-0.13511682,,
9460,-0.10073038,,
9461,-0.06766019,,
9462,-0.046436045,,
9463,-0.088555284,,
9464,-0.23185953,,
9465,-0.35821748,,
9466,-0.37746733,,
9467,-0.31955326,,
9468,-0.23169501,,
9469,-0.18496892,,
9470,-0.12458699,,
9471,-0.067166604,,
9472,-0.056143213,,
9473,-0.102540195,,
9474,-0.23498558,,
9475,-0.34883934,,
9476,-0.37582207,,
9477,-0.30277133,,
9478,-0.22396217,,
9479,-0.1634157,,
9480,-0.10583076,,
9481,-0.051865477,,
9482,-0.028173408,,
9483,-0.0566368,,
9484,-0.2068512,,
9485,-0.33962575,,
9486,-0.34571332,,
9487,-0.2692075,,
9488,-0.17822325,,
9489,-0.14103983,,
9490,-0.088555284,,
9491,-0.058117554,,
9492,-0.035577178,,
9493,-0.07144434,,
9494,-0.20059912,,
9495,-0.31955326,,
9496,-0.32300836,,
9497,-0.24123766,,
9498,-0.16950324,,
9499,-0.13018095,,
9500,-0.06700208,,
9501,-0.043639064,,
9502,-0.062724344,,
9503,-0.14482398,,
9504,-0.30803627,,
9505,-0.44591132,,
9506,-0.45315057,,
9507,-0.38339037,,
9508,-0.2927351,,
9509,-0.23070784,,
9510,-0.15568286,,
9511,-0.096452646,,
9512,-0.071937926,,
9513,-0.116525106,,
9514,-0.26131013,,
9515,-0.36562127,,
9516,-0.39243945,,
9517,-0.33847407,,
9518,-0.25423542,,
9519,-0.16423833,,
9520,-0.10286925,,
9521,-0.08707453,,
9522,-0.06848283,,
9523,-0.113399066,,
9524,-0.2478188,,
9525,-0.35393974,,
9526,-0.36496317,,
9527,-0.3049102,,
9528,-0.2010927,,
9529,-0.14400135,,
9530,-0.10451453,,
9531,-0.07588661,,
9532,-0.039854914,,
9533,-0.07638019,,
9534,-0.2259365,,
9535,-0.34357443,,
9536,-0.35640767,,
9537,-0.29816455,,
9538,-0.22001348,,
9539,-0.18102023,,
9540,-0.1222836,,
9541,-0.09316208,,
9542,-0.09612359,,
9543,-0.12837115,,
9544,-0.2748015,,
9545,-0.3835549,,
9546,-0.3817451,,
9547,-0.30277133,,
9548,-0.22363311,,
9549,-0.14564663,,
9550,-0.061408117,,
9551,-0.046929628,,
9552,-0.046106987,,
9553,-0.09727529,,
9554,-0.23004971,,
9555,-0.34752312,,
9556,-0.3605209,,
9557,-0.2961902,,
9558,-0.24535087,,
9559,-0.19516969,,
9560,-0.105666235,,
9561,-0.092503965,,
9562,-0.105501704,,
9563,-0.15255682,,
9564,-0.2874702,,
9565,-0.39655268,,
9566,-0.39934966,,
9567,-0.34867483,,
9568,-0.2881283,,
9569,-0.24584445,,
9570,-0.17411004,,
9571,-0.13610399,,
9572,-0.14169794,,
9573,-0.20882554,,
9574,-0.3623307,,
9575,-0.45282152,,
9576,-0.4350524,,
9577,-0.36644393,,
9578,-0.29076076,,
9579,-0.23926331,,
9580,-0.16818702,,
9581,-0.10796963,,
9582,-0.10073038,,
9583,-0.16094777,,
9584,-0.3106687,,
9585,-0.40938592,,
9586,-0.41646066,,
9587,-0.3411065,,
9588,-0.25555164,,
9589,-0.2056995,,
9590,-0.15321493,,
9591,-0.13462323,,
9592,-0.13231982,,
9593,-0.18760137,,
9594,-0.34818125,,
9595,-0.45594755,,
9596,-0.46351588,,
9597,-0.406918,,
9598,-0.32827327,,
9599,-0.2627909,,
9600,-0.18562703,,
9601,-0.16423833,,
9602,-0.1634157,,
9603,-0.21869725,,
9604,-0.36348242,,
9605,-0.4801333,,
9606,-0.47075516,,
9607,-0.3853647,,
9608,-0.3106687,,
9609,-0.2627909,,
9610,-0.21079989,,
9611,-0.2038897,,
9612,-0.19451156,,
9613,-0.24469276,,
9614,-0.3858583,,
9615,-0.47766536,,
9616,-0.44739208,,
9617,-0.35854656,,
9618,-0.2984936,,
9619,-0.2386052,,
9620,-0.17838778,,
9621,-0.16358022,,
9622,-0.1565055,,
9623,-0.23383388,,
9624,-0.39359117,,
9625,-0.5077742,,
9626,-0.52274626,,
9627,-0.4779944,,
9628,-0.40839875,,
9629,-0.349662,,
9630,-0.28286338,,
9631,-0.22741726,,
9632,-0.1958278,,
9633,-0.2622973,,
9634,-0.4115248,,
9635,-0.48934692,,
9636,-0.4738812,,
9637,-0.41366366,,
9638,-0.33732235,,
9639,-0.27183998,,
9640,-0.21590027,,
9641,-0.16555457,,
9642,-0.16571909,,
9643,-0.26295543,,
9644,-0.401324,,
9645,-0.4745393,,
9646,-0.4727295,,
9647,-0.41020855,,
9648,-0.35393974,,
9649,-0.29339322,,
9650,-0.23695992,,
9651,-0.21688744,,
9652,-0.22610104,,
9653,-0.29931623,,
9654,-0.44048184,,
9655,-0.53673124,,
9656,-0.52258176,,
9657,-0.432749,,
9658,-0.36595035,,
9659,-0.3220212,,
9660,-0.24633804,,
9661,-0.22675915,,
9662,-0.21244517,,
9663,-0.29701284,,
9664,-0.4556185,,
9665,-0.5903677,,
9666,-0.56749815,,
9667,-0.46713552,,
9668,-0.3800998,,
9669,-0.3376514,,
9670,-0.26723316,,
9671,-0.24337652,,
9672,-0.23136595,,
9673,-0.312314,,
9674,-0.46219966,,
9675,-0.5651947,,
9676,-0.5556521,,
9677,-0.4801333,,
9678,-0.42156103,,
9679,-0.3824032,,
9680,-0.35443333,,
9681,-0.34176463,,
9682,-0.33518347,,
9683,-0.42287728,,
9684,-0.5655238,,
9685,-0.6533823,,
9686,-0.6464721,,
9687,-0.5793442,,
9688,-0.5016866,,
9689,-0.45479587,,
9690,-0.42781314,,
9691,-0.41284102,,
9692,-0.37993526,,
9693,-0.44426602,,
9694,-0.59875864,,
9695,-0.6767454,,
9696,-0.6565083,,
9697,-0.5694725,,
9698,-0.44805017,,
9699,-0.36529222,,
9700,-0.31214947,,
9701,-0.26246184,,
9702,-0.24370559,,
9703,-0.29865813,,
9704,-0.4172833,,
9705,-0.48210764,,
9706,-0.45479587,,
9707,-0.3570658,,
9708,-0.27167544,,
9709,-0.20356064,,
9710,-0.15091154,,
9711,-0.11093114,,
9712,-0.07901265,,
9713,-0.14597568,,
9714,-0.28977358,,
9715,-0.3554205,,
9716,-0.30984607,,
9717,-0.21112895,,
9718,-0.14515305,,
9719,-0.07226699,,
9720,0.020691471,,
9721,0.04142202,,
9722,0.03155033,,
9723,-0.013201339,,
9724,-0.1211319,,
9725,-0.20438328,,
9726,-0.14515305,,
9727,-0.031793028,,
9728,0.02974052,,
9729,0.085186504,,
9730,0.14392301,,
9731,0.1549464,,
9732,0.15346564,,
9733,0.06988539,,
9734,-0.062724344,,
9735,-0.1321553,,
9736,-0.08839076,,
9737,0.028588824,,
9738,0.1144725,,
9739,0.16580525,,
9740,0.23457794,,
9741,0.27472275,,
9742,0.29528874,,
9743,0.20414026,,
9744,0.032043915,,
9745,-0.042651895,,
9746,-0.044790763,,
9747,0.008516384,,
9748,0.06560766,,
9749,0.11677589,,
9750,0.16810864,,
9751,0.22503531,,
9752,0.2520179,,
9753,0.1549464,,
9754,0.013287703,,
9755,-0.032286614,,
9756,0.002428841,,
9757,0.077782735,,
9758,0.15395923,,
9759,0.20808893,,
9760,0.2460949,,
9761,0.27241936,,
9762,0.28048122,,
9763,0.19262332,,
9764,0.040105794,,
9765,-0.03459001,,
9766,0.003909595,,
9767,0.08584461,,
9768,0.13388681,,
9769,0.1867003,,
9770,0.23293266,,
9771,0.25465035,,
9772,0.24823375,,
9773,0.14655547,,
9774,-0.035248123,,
9775,-0.12376435,,
9776,-0.07374774,,
9777,0.012465062,,
9778,0.061658982,,
9779,0.11677589,,
9780,0.1807773,,
9781,0.202495,,
9782,0.18637125,,
9783,0.08584461,,
9784,-0.08674548,,
9785,-0.19434704,,
9786,-0.18233646,,
9787,-0.118663974,,
9788,-0.047423214,,
9789,0.033031084,,
9790,0.1092076,,
9791,0.11661137,,
9792,0.0998295,,
9793,-0.004316815,,
9794,-0.1275485,,
9795,-0.18529798,,
9796,-0.1790459,,
9797,-0.10402095,,
9798,-0.04709416,,
9799,-0.000861723,,
9800,0.038131457,,
9801,0.068075575,,
9802,0.05211635,,
9803,-0.05828208,,
9804,-0.19878931,,
9805,-0.24962862,,
9806,-0.22494933,,
9807,-0.14268512,,
9808,-0.06831831,,
9809,-0.013859452,,
9810,0.020691471,,
9811,0.049154844,,
9812,0.050635595,,
9813,-0.063382454,,
9814,-0.21738103,,
9815,-0.27743393,,
9816,-0.24847691,,
9817,-0.1588089,,
9818,-0.08345491,,
9819,-0.028666994,,
9820,0.012958646,,
9821,0.053103518,,
9822,0.058532946,,
9823,-0.030312276,,
9824,-0.17707156,,
9825,-0.24716069,,
9826,-0.21014178,,
9827,-0.14153342,,
9828,-0.09892057,,
9829,-0.0252119,,
9830,0.040105794,,
9831,0.03878957,,
9832,0.02974052,,
9833,-0.06749567,,
9834,-0.24090861,,
9835,-0.3128076,,
9836,-0.2782566,,
9837,-0.21195158,,
9838,-0.16045418,,
9839,-0.10221114,,
9840,-0.049397554,,
9841,-0.06206623,,
9842,-0.06979906,,
9843,-0.17526174,,
9844,-0.3233374,,
9845,-0.37648016,,
9846,-0.3249827,,
9847,-0.243212,,
9848,-0.17575532,,
9849,-0.11191831,,
9850,-0.057788495,,
9851,-0.033273783,,
9852,-0.02800888,,
9853,-0.13610399,,
9854,-0.26986563,,
9855,-0.33617064,,
9856,-0.31379476,,
9857,-0.23547916,,
9858,-0.14646927,,
9859,-0.06436963,,
9860,-0.024553787,,
9861,0.017236378,,
9862,0.03846051,,
9863,-0.061408117,,
9864,-0.18118477,,
9865,-0.22708821,,
9866,-0.21524216,,
9867,-0.14811455,,
9868,-0.09118774,,
9869,-0.056143213,,
9870,-0.03837416,,
9871,-0.008923605,,
9872,-0.015669262,,
9873,-0.1356104,,
9874,-0.27990186,,
9875,-0.32136306,,
9876,-0.28171167,,
9877,-0.20635761,,
9878,-0.14268512,,
9879,-0.059598308,,
9880,-0.017150017,,
9881,-0.018959828,,
9882,-0.02899605,,
9883,-0.11307001,,
9884,-0.27249807,,
9885,-0.33847407,,
9886,-0.28385055,,
9887,-0.21277423,,
9888,-0.17624891,,
9889,-0.1153734,,
9890,-0.0479168,,
9891,-0.044297177,,
9892,-0.077860944,,
9893,-0.17295834,,
9894,-0.32399553,,
9895,-0.3749994,,
9896,-0.33847407,,
