Time (Seconds),Amplitude (Volts),Time (Seconds)
24944,-0.19089194,
24945,-0.1645674,
24946,-0.13709114,
24947,-0.11093114,
24948,-0.07983529,
24949,-0.06749567,
24950,-0.0967817,
24951,-0.153544,
24952,-0.19846025,
24953,-0.20471233,
24954,-0.18562703,
24955,-0.15930249,
24956,-0.12853567,
24957,-0.10517265,
24958,-0.07917717,
24959,-0.06848283,
24960,-0.09809793,
24961,-0.15041795,
24962,-0.18809496,
24963,-0.1976376,
24964,-0.17871684,
24965,-0.14975984,
24966,-0.11751228,
24967,-0.091845855,
24968,-0.07687378,
24969,-0.06831831,
24970,-0.09398472,
24971,-0.14877267,
24972,-0.18167835,
24973,-0.1877659,
24974,-0.17838778,
24975,-0.15305041,
24976,-0.115702465,
24977,-0.08329038,
24978,-0.06486321,
24979,-0.06568585,
24980,-0.099578686,
24981,-0.14334323,
24982,-0.17657797,
24983,-0.18974024,
24984,-0.17262928,
24985,-0.14943078,
24986,-0.11784133,
24987,-0.09135227,
24988,-0.070457175,
24989,-0.071937926,
24990,-0.104843594,
24991,-0.15288587,
24992,-0.18562703,
24993,-0.1889176,
24994,-0.17197117,
24995,-0.1477855,
24996,-0.115702465,
24997,-0.09052963,
24998,-0.061737172,
24999,-0.05252359,
25000,-0.07983529,
25001,-0.1287002,
25002,-0.16835155,
25003,-0.17591986,
25004,-0.15008889,
25005,-0.11751228,
25006,-0.08987151,
25007,-0.06914095,
25008,-0.048574913,
25009,-0.044461705,
25010,-0.077367365,
25011,-0.13478775,
25012,-0.17970401,
25013,-0.18628515,
25014,-0.16127683,
25015,-0.123435296,
25016,-0.09020057,
25017,-0.066508494,
25018,-0.044790763,
25019,-0.04001944,
25020,-0.07358321,
25021,-0.124093406,
25022,-0.16127683,
25023,-0.16621268,
25024,-0.15025342,
25025,-0.12195454,
25026,-0.08526472,
25027,-0.062395286,
25028,-0.04413265,
25029,-0.048081327,
25030,-0.08444208,
25031,-0.13626851,
25032,-0.16604815,
25033,-0.17049041,
25034,-0.1553538,
25035,-0.1287002,
25036,-0.095794536,
25037,-0.07440585,
25038,-0.05054925,
25039,-0.048574913,
25040,-0.07851906,
25041,-0.12721945,
25042,-0.16785796,
25043,-0.17624891,
25044,-0.15584739,
25045,-0.123435296,
25046,-0.084935665,
25047,-0.05630774,
25048,-0.030641332,
25049,-0.030147748,
25050,-0.058775663,
25051,-0.09760434,
25052,-0.13199078,
25053,-0.1356104,
25054,-0.114879824,
25055,-0.08246774,
25056,-0.052030005,
25057,-0.024718314,
25058,-0.006291154,
25059,-0.00941719,
25060,-0.038703214,
25061,-0.07621566,
25062,-0.11734775,
25063,-0.1287002,
25064,-0.10912133,
25065,-0.081809625,
25066,-0.050220195,
25067,-0.030970389,
25068,-0.010733415,
25069,-0.006126626,
25070,-0.041006614,
25071,-0.091845855,
25072,-0.13199078,
25073,-0.13840738,
25074,-0.12129643,
25075,-0.088884346,
25076,-0.051042836,
25077,-0.032122087,
25078,-0.02044058,
25079,-0.021756807,
25080,-0.049891137,
25081,-0.091845855,
25082,-0.13001643,
25083,-0.13890097,
25084,-0.12277718,
25085,-0.092668496,
25086,-0.05729491,
25087,-0.04577793,
25088,-0.029489635,
25089,-0.027350767,
25090,-0.06009189,
25091,-0.107146986,
25092,-0.13659756,
25093,-0.13347153,
25094,-0.110273026,
25095,-0.07539302,
25096,-0.044297177,
25097,-0.02142775,
25098,0.001112616,
25099,-0.00020361,
25100,-0.037057932,
25101,-0.088555284,
25102,-0.12705491,
25103,-0.13544586,
25104,-0.11372812,
25105,-0.08065793,
25106,-0.048245855,
25107,-0.02044058,
25108,0.002264313,
25109,0.0016062,
25110,-0.0252119,
25111,-0.06881189,
25112,-0.10599529,
25113,-0.11109567,
25114,-0.093326606,
25115,-0.067166604,
25116,-0.038209632,
25117,-0.009910774,
25118,0.012958646,
25119,0.02167864,
25120,-0.013201339,
25121,-0.06897642,
25122,-0.10418548,
25123,-0.11224737,
25124,-0.09776887,
25125,-0.06568585,
25126,-0.031463973,
25127,-0.014682093,
25128,-0.000368138,
25129,-0.005962098,
25130,-0.0391968,
25131,-0.08246774,
25132,-0.11290548,
25133,-0.11619605,
25134,-0.100236796,
25135,-0.06568585,
25136,-0.027350767,
25137,-0.01221417,
25138,-0.003658702,
25139,-0.00201342,
25140,-0.029983219,
25141,-0.07654472,
25142,-0.10533718,
25143,-0.111753784,
25144,-0.09530095,
25145,-0.06469868,
25146,-0.03639982,
25147,-0.02340209,
25148,-0.001190779,
25149,-0.005797569,
25150,-0.04511982,
25151,-0.09595906,
25152,-0.12277718,
25153,-0.11981567,
25154,-0.10402095,
25155,-0.084771134,
25156,-0.05449793,
25157,-0.026528126,
25158,-0.001190779,
25159,-0.001355307,
25160,-0.03541265,
25161,-0.0793417,
25162,-0.114879824,
25163,-0.119322084,
25164,-0.096452646,
25165,-0.06897642,
25166,-0.036070764,
25167,-0.007442852,
25168,0.017400907,
25169,0.013945815,
25170,-0.021592278,
25171,-0.067331135,
25172,-0.10056586,
25173,-0.105666235,
25174,-0.088719815,
25175,-0.06749567,
25176,-0.033931896,
25177,-0.007442852,
25178,0.010490723,
25179,0.006542047,
25180,-0.033273783,
25181,-0.07605114,
25182,-0.10731152,
25183,-0.11158925,
25184,-0.095794536,
25185,-0.07358321,
25186,-0.04215831,
25187,-0.019453412,
25188,-0.00020361,
25189,0.010984308,
25190,-0.029160578,
25191,-0.0770383,
25192,-0.10451453,
25193,-0.11109567,
25194,-0.088884346,
25195,-0.06486321,
25196,-0.04133567,
25197,-0.03195756,
25198,-0.01402398,
25199,-0.005303985,
25200,-0.041664723,
25201,-0.09020057,
25202,-0.12080284,
25203,-0.1257387,
25204,-0.109285854,
25205,-0.073418684,
25206,-0.03738699,
25207,-0.0176436,
25208,-0.00300059,
25209,-0.010897944,
25210,-0.047423214,
25211,-0.09283303,
25212,-0.11389265,
25213,-0.106324345,
25214,-0.07835453,
25215,-0.058940195,
25216,-0.038045105,
25217,-0.012378698,
25218,0.006542047,
25219,0.001277144,
25220,-0.029325105,
25221,-0.07259604,
25222,-0.10994397,
25223,-0.1153734,
25224,-0.08427755,
25225,-0.06436963,
25226,-0.04298095,
25227,-0.009581719,
25228,0.01707185,
25229,0.009997139,
25230,-0.024882844,
25231,-0.074076794,
25232,-0.113234535,
25233,-0.118828505,
25234,-0.10286925,
25235,-0.07835453,
25236,-0.04511982,
25237,-0.0176436,
25238,0.002922426,
25239,0.000125446,
25240,-0.04413265,
25241,-0.09743982,
25242,-0.12442247,
25243,-0.12557417,
25244,-0.11274095,
25245,-0.0851002,
25246,-0.048410382,
25247,-0.02340209,
25248,-0.006949267,
25249,-0.013201339,
25250,-0.06469868,
25251,-0.11438624,
25252,-0.13643304,
25253,-0.13495228,
25254,-0.11619605,
25255,-0.08740359,
25256,-0.055649627,
25257,-0.041500196,
25258,-0.022414919,
25259,-0.023237562,
25260,-0.063382454,
25261,-0.11751228,
25262,-0.14515305,
25263,-0.13758473,
25264,-0.11800586,
25265,-0.09069415,
25266,-0.06683755,
25267,-0.047423214,
25268,-0.030312276,
25269,-0.039361328,
25270,-0.077202834,
25271,-0.12425794,
25272,-0.15847984,
25273,-0.15305041,
25274,-0.12820663,
25275,-0.109450385,
25276,-0.08213868,
25277,-0.048245855,
25278,-0.016327376,
25279,-0.029489635,
25280,-0.06683755,
25281,-0.11915756,
25282,-0.16670626,
25283,-0.16621268,
25284,-0.1374202,
25285,-0.11290548,
25286,-0.085593775,
25287,-0.048574913,
25288,-0.016162846,
25289,-0.024553787,
25290,-0.07012812,
25291,-0.123435296,
25292,-0.15782173,
25293,-0.15568286,
25294,-0.13840738,
25295,-0.12195454,
25296,-0.08608736,
25297,-0.062724344,
25298,-0.040677555,
25299,-0.045284346,
25300,-0.09118774,
25301,-0.14975984,
25302,-0.17855231,
25303,-0.17937495,
25304,-0.15913795,
25305,-0.11208284,
25306,-0.081809625,
25307,-0.071937926,
25308,-0.061572645,
25309,-0.06321793,
25310,-0.106324345,
25311,-0.1645674,
25312,-0.18184288,
25313,-0.16966778,
25314,-0.15486021,
25315,-0.12096737,
25316,-0.087897174,
25317,-0.062395286,
25318,-0.046929628,
25319,-0.05828208,
25320,-0.101882085,
25321,-0.15189871,
25322,-0.17789419,
25323,-0.17147759,
25324,-0.150747,
25325,-0.116525106,
25326,-0.081809625,
25327,-0.060585476,
25328,-0.043474536,
25329,-0.048574913,
25330,-0.08230321,
25331,-0.13133265,
25332,-0.16604815,
25333,-0.16242853,
25334,-0.13429417,
25335,-0.10912133,
25336,-0.08329038,
25337,-0.052359063,
25338,-0.027679823,
25339,-0.041006614,
25340,-0.077860944,
25341,-0.12837115,
25342,-0.16588362,
25343,-0.16769344,
25344,-0.13774927,
25345,-0.1112602,
25346,-0.07901265,
25347,-0.051865477,
25348,-0.034260955,
25349,-0.0467651,
25350,-0.081151515,
25351,-0.12853567,
25352,-0.1634157,
25353,-0.16325116,
25354,-0.14186247,
25355,-0.10533718,
25356,-0.06864736,
25357,-0.052194536,
25358,-0.034096424,
25359,-0.03755152,
25360,-0.084771134,
25361,-0.13445869,
25362,-0.15568286,
25363,-0.15486021,
25364,-0.14400135,
25365,-0.11372812,
25366,-0.08361944,
25367,-0.06881189,
25368,-0.055814154,
25369,-0.055156045,
25370,-0.098756045,
25371,-0.14860813,
25372,-0.16769344,
25373,-0.16061871,
25374,-0.13988814,
25375,-0.10813416,
25376,-0.07901265,
25377,-0.058775663,
25378,-0.033438314,
25379,-0.030312276,
25380,-0.06634396,
25381,-0.113399066,
25382,-0.14614022,
25383,-0.14811455,
25384,-0.12820663,
25385,-0.09776887,
25386,-0.06436963,
25387,-0.041006614,
25388,-0.023895673,
25389,-0.03656435,
25390,-0.06387604,
25391,-0.09974322,
25392,-0.13988814,
25393,-0.14630474,
25394,-0.12294171,
25395,-0.09365567,
25396,-0.066673025,
25397,-0.038703214,
25398,-0.013859452,
25399,-0.020769637,
25400,-0.056472268,
25401,-0.10451453,
25402,-0.13923001,
25403,-0.1367621,
25404,-0.11849944,
25405,-0.08839076,
25406,-0.054991513,
25407,-0.03623529,
25408,-0.021921335,
25409,-0.033931896,
25410,-0.080986984,
25411,-0.13264889,
25412,-0.15173417,
25413,-0.14515305,
25414,-0.13248436,
25415,-0.0967817,
25416,-0.061901703,
25417,-0.046271518,
25418,-0.03261567,
25419,-0.033438314,
25420,-0.07440585,
25421,-0.12606774,
25422,-0.14910172,
25423,-0.150747,
25424,-0.14153342,
25425,-0.10467906,
25426,-0.06766019,
25427,-0.052194536,
25428,-0.03837416,
25429,-0.0403485,
25430,-0.07687378,
25431,-0.12458699,
25432,-0.15008889,
25433,-0.14762096,
25434,-0.12837115,
25435,-0.10286925,
25436,-0.07160887,
25437,-0.04972661,
25438,-0.027844353,
25439,-0.03376737,
25440,-0.06453416,
25441,-0.11076661,
25442,-0.14745644,
25443,-0.14762096,
25444,-0.12162548,
25445,-0.099414155,
25446,-0.06897642,
25447,-0.041006614,
25448,-0.025540957,
25449,-0.0467651,
25450,-0.078683585,
25451,-0.11981567,
25452,-0.15041795,
25453,-0.14186247,
25454,-0.11208284,
25455,-0.085593775,
25456,-0.061737172,
25457,-0.03491907,
25458,-0.014682093,
25459,-0.01961794,
25460,-0.056472268,
25461,-0.10221114,
25462,-0.1367621,
25463,-0.13577493,
25464,-0.12672587,
25465,-0.075063966,
25466,-0.05170095,
25467,-0.042487368,
25468,-0.034754537,
25469,-0.041006614,
25470,-0.08592284,
25471,-0.133307,
25472,-0.14844361,
25473,-0.14416587,
25474,-0.13083908,
25475,-0.09809793,
25476,-0.064205095,
25477,-0.051536422,
25478,-0.038538687,
25479,-0.03639982,
25480,-0.0770383,
25481,-0.12557417,
25482,-0.15107606,
25483,-0.15140513,
25484,-0.13182624,
25485,-0.09612359,
25486,-0.060256418,
25487,-0.042487368,
25488,-0.024882844,
25489,-0.026034541,
25490,-0.067331135,
25491,-0.11915756,
25492,-0.14827909,
25493,-0.14054625,
25494,-0.116360575,
25495,-0.08361944,
25496,-0.050055668,
25497,-0.025870012,
25498,-0.00760738,
25499,-0.025705485,
25500,-0.06519227,
25501,-0.11158925,
25502,-0.1431787,
25503,-0.14021719,
25504,-0.10912133,
25505,-0.0827968,
25506,-0.053017177,
25507,-0.024718314,
25508,-0.007113795,
25509,-0.019124355,
25510,-0.05449793,
25511,-0.10056586,
25512,-0.13314247,
25513,-0.12804209,
25514,-0.10056586,
25515,-0.07358321,
25516,-0.046106987,
25517,-0.011062472,
25518,0.018388076,
25519,0.004567708,
25520,-0.04018397,
25521,-0.091023214,
25522,-0.119322084,
25523,-0.11274095,
25524,-0.096452646,
25525,-0.06321793,
25526,-0.036070764,
25527,-0.022085864,
25528,-0.005797569,
25529,-0.014682093,
25530,-0.061901703,
25531,-0.1112602,
25532,-0.13199078,
25533,-0.12392888,
25534,-0.095465474,
25535,-0.054991513,
25536,-0.027350767,
25537,-0.011227001,
25538,0.005719405,
25539,-0.005303985,
25540,-0.05137189,
25541,-0.10615982,
25542,-0.13380058,
25543,-0.12721945,
25544,-0.102540195,
25545,-0.06766019,
25546,-0.0327802,
25547,-0.015340206,
25548,-0.002507005,
25549,-0.011227001,
25550,-0.050220195,
25551,-0.092668496,
25552,-0.11471529,
25553,-0.10155302,
25554,-0.070457175,
25555,-0.040513027,
25556,-0.012049641,
25557,0.009503554,
25558,0.022665808,
25559,-0.000368138,
25560,-0.0403485,
25561,-0.081974156,
25562,-0.112411894,
25563,-0.09826246,
25564,-0.06864736,
25565,-0.047258686,
25566,-0.025870012,
25567,0.004896764,
25568,0.027272597,
25569,0.017565435,
25570,-0.020769637,
25571,-0.07160887,
25572,-0.10435001,
25573,-0.09447831,
25574,-0.07473491,
25575,-0.04577793,
25576,-0.026034541,
25577,-0.008430021,
25578,0.009339025,
25579,0.013781287,
25580,-0.03376737,
25581,-0.09283303,
25582,-0.11734775,
25583,-0.11142473,
25584,-0.09809793,
25585,-0.0554851,
25586,-0.02422473,
25587,-0.013859452,
25588,-0.003823231,
25589,-0.014353037,
25590,-0.059433777,
25591,-0.09924963,
25592,-0.12080284,
25593,-0.12442247,
25594,-0.10319831,
25595,-0.05828208,
25596,-0.028831521,
25597,-0.011885113,
25598,0.004238652,
25599,-0.00941719,
25600,-0.05449793,
25601,-0.09924963,
25602,-0.12047379,
25603,-0.109450385,
25604,-0.08213868,
25605,-0.051536422,
25606,-0.022743976,
25607,-0.003494174,
25608,0.005061293,
25609,-0.001190779,
25610,-0.03574171,
25611,-0.07555755,
25612,-0.10764057,
25613,-0.10319831,
25614,-0.07917717,
25615,-0.05170095,
25616,-0.020276053,
25617,0.011477892,
25618,0.02710807,
25619,0.006048462,
25620,-0.031134916,
25621,-0.0793417,
25622,-0.114879824,
25623,-0.10451453,
25624,-0.0729251,
25625,-0.045613404,
25626,-0.017314544,
25627,0.014274872,
25628,0.03516995,
25629,0.022336753,
25630,-0.026034541,
25631,-0.06782472,
25632,-0.09349114,
25633,-0.09447831,
25634,-0.074899435,
25635,-0.040677555,
25636,-0.019782469,
25637,-0.005303985,
25638,0.013452231,
25639,-0.000532666,
25640,-0.049233027,
25641,-0.094807364,
25642,-0.11422171,
25643,-0.109285854,
25644,-0.0903651,
25645,-0.05334623,
25646,-0.026034541,
25647,-0.015011149,
25648,-0.001684364,
25649,-0.017479073,
25650,-0.068153776,
25651,-0.11800586,
25652,-0.1431787,
25653,-0.13067454,
25654,-0.117183216,
25655,-0.08394849,
25656,-0.049068496,
25657,-0.02702171,
25658,-0.006126626,
25659,-0.025705485,
25660,-0.07588661,
25661,-0.12195454,
25662,-0.1449885,
25663,-0.12902926,
25664,-0.095630005,
25665,-0.06486321,
25666,-0.040677555,
25667,-0.022579448,
25668,-0.004645872,
25669,-0.019124355,
25670,-0.06371152,
25671,-0.10583076,
25672,-0.13577493,
25673,-0.1199802,
25674,-0.09283303,
25675,-0.07259604,
25676,-0.04594246,
25677,-0.015340206,
25678,0.003909595,
25679,-0.019288883,
25680,-0.060585476,
25681,-0.10583076,
25682,-0.13018095,
25683,-0.118663974,
25684,-0.09595906,
25685,-0.0717734,
25686,-0.04298095,
25687,-0.02044058,
25688,-0.008100964,
25689,-0.023566617,
25690,-0.06371152,
25691,-0.09711076,
25692,-0.110273026,
25693,-0.11224737,
25694,-0.102704726,
25695,-0.06486321,
25696,-0.035083596,
25697,-0.014188509,
25698,-0.002342477,
25699,-0.0176436,
25700,-0.068153776,
25701,-0.115702465,
25702,-0.13412964,
25703,-0.13199078,
25704,-0.11142473,
25705,-0.06979906,
25706,-0.0391968,
25707,-0.022908505,
25708,-0.010239831,
25709,-0.01961794,
25710,-0.06519227,
25711,-0.11389265,
25712,-0.1397236,
25713,-0.12919378,
25714,-0.107146986,
25715,-0.07144434,
25716,-0.044297177,
25717,-0.0252119,
25718,-0.011062472,
25719,-0.02044058,
25720,-0.05630774,
25721,-0.0990851,
25722,-0.13051002,
25723,-0.12392888,
25724,-0.10122397,
25725,-0.06766019,
25726,-0.028831521,
25727,0.000783559,
25728,0.015097513,
25729,-0.003823231,
25730,-0.044461705,
25731,-0.09349114,
25732,-0.12524511,
25733,-0.11800586,
25734,-0.089542456,
25735,-0.05630774,
25736,-0.02340209,
25737,0.00259337,
25738,0.01888166,
25739,0.003251482,
25740,-0.041006614,
25741,-0.098756045,
25742,-0.12590322,
25743,-0.11619605,
25744,-0.0915168,
25745,-0.05170095,
25746,-0.022250392,
25747,-0.007771908,
25748,0.007693744,
25749,-0.005468513,
25750,-0.05334623,
25751,-0.09299755,
25752,-0.11389265,
25753,-0.114057176,
25754,-0.0990851,
25755,-0.05713038,
25756,-0.027350767,
25757,-0.009088133,
25758,0.007364688,
25759,-0.010568888,
25760,-0.06255981,
25761,-0.111753784,
25762,-0.12195454,
25763,-0.113234535,
25764,-0.0967817,
25765,-0.062395286,
25766,-0.03360284,
25767,-0.018466242,
25768,-0.009581719,
25769,-0.023237562,
25770,-0.06634396,
25771,-0.1112602,
25772,-0.12540963,
25773,-0.111753784,
25774,-0.10418548,
25775,-0.07012812,
25776,-0.0327802,
25777,-0.005633041,
25778,0.005225821,
25779,-0.009581719,
25780,-0.050220195,
25781,-0.102375664,
25782,-0.13083908,
25783,-0.118828505,
25784,-0.084113024,
25785,-0.058775663,
25786,-0.032122087,
25787,-0.012049641,
25788,-0.000861723,
25789,-0.021921335,
25790,-0.05334623,
25791,-0.091681324,
25792,-0.1199802,
25793,-0.11422171,
25794,-0.088719815,
25795,-0.05466246,
25796,-0.026528126,
25797,-0.004316815,
25798,0.006871103,
25799,-0.015833791,
25800,-0.056965854,
25801,-0.10073038,
25802,-0.12804209,
25803,-0.11833492,
25804,-0.09974322,
25805,-0.06881189,
25806,-0.041500196,
25807,-0.028831521,
25808,-0.014517565,
25809,-0.036070764,
25810,-0.07999981,
25811,-0.12590322,
25812,-0.14531757,
25813,-0.14301418,
25814,-0.12047379,
25815,-0.07835453,
25816,-0.044790763,
25817,-0.029983219,
25818,-0.020934166,
25819,-0.03574171,
25820,-0.088061705,
25821,-0.13083908,
25822,-0.13988814,
25823,-0.13231982,
25824,-0.1135636,
25825,-0.075063966,
25826,-0.052194536,
25827,-0.0403485,
25828,-0.025540957,
25829,-0.03738699,
25830,-0.07901265,
25831,-0.122612655,
25832,-0.14696285,
25833,-0.12968737,
25834,-0.099578686,
25835,-0.07473491,
25836,-0.052688118,
25837,-0.031793028,
25838,-0.013365868,
25839,-0.029325105,
25840,-0.070457175,
25841,-0.11158925,
25842,-0.1356104,
25843,-0.12146095,
25844,-0.08970699,
25845,-0.063382454,
25846,-0.039361328,
25847,-0.0176436,
25848,-0.003658702,
25849,-0.020769637,
25850,-0.06947,
25851,-0.11208284,
25852,-0.12540963,
25853,-0.11093114,
25854,-0.098756045,
25855,-0.077860944,
25856,-0.044790763,
25857,-0.016656432,
25858,-0.007442852,
25859,-0.025540957,
25860,-0.069634534,
25861,-0.11307001,
25862,-0.1367621,
25863,-0.1339651,
25864,-0.11307001,
25865,-0.08082245,
25866,-0.057788495,
25867,-0.038045105,
25868,-0.018137187,
25869,-0.038867746,
25870,-0.08904887,
25871,-0.12820663,
25872,-0.1385719,
25873,-0.12623228,
25874,-0.10665341,
25875,-0.081151515,
25876,-0.059598308,
25877,-0.041993782,
25878,-0.024553787,
25879,-0.036728878,
25880,-0.0851002,
25881,-0.13363606,
25882,-0.15124059,
25883,-0.14021719,
25884,-0.11817039,
25885,-0.08691,
25886,-0.059762836,
25887,-0.036728878,
25888,-0.024553787,
25889,-0.03837416,
25890,-0.08065793,
25891,-0.120144725,
25892,-0.13659756,
25893,-0.12738398,
25894,-0.10155302,
25895,-0.07457038,
25896,-0.04709416,
25897,-0.015669262,
25898,0.005554877,
25899,-0.015833791,
25900,-0.058611136,
25901,-0.10829869,
25902,-0.1367621,
25903,-0.12376435,
25904,-0.096452646,
25905,-0.07210246,
25906,-0.047423214,
25907,-0.018466242,
25908,-0.001355307,
25909,-0.020111525,
25910,-0.07276057,
25911,-0.122612655,
25912,-0.13445869,
25913,-0.11586699,
25914,-0.08773264,
25915,-0.062724344,
25916,-0.03755152,
25917,-0.013530396,
25918,-0.001026251,
25919,-0.023566617,
25920,-0.074241325,
25921,-0.11734775,
25922,-0.13659756,
25923,-0.1287002,
25924,-0.103362836,
25925,-0.06321793,
25926,-0.029160578,
25927,-0.013859452,
25928,-0.009088133,
25929,-0.037222464,
25930,-0.08773264,
25931,-0.124093406,
25932,-0.13380058,
25933,-0.11734775,
25934,-0.10122397,
25935,-0.07621566,
25936,-0.05170095,
25937,-0.035906237,
25938,-0.019782469,
25939,-0.038538687,
25940,-0.08246774,
25941,-0.11833492,
25942,-0.13429417,
25943,-0.118663974,
25944,-0.08625189,
25945,-0.0554851,
25946,-0.031299446,
25947,-0.017479073,
25948,-0.00662021,
25949,-0.022414919,
25950,-0.064205095,
25951,-0.11142473,
25952,-0.1275485,
25953,-0.11701869,
25954,-0.091681324,
25955,-0.06552132,
25956,-0.030476803,
25957,0.002922426,
25958,0.016907323,
25959,-0.009746246,
25960,-0.0566368,
25961,-0.10105944,
25962,-0.118663974,
25963,-0.10221114,
25964,-0.06848283,
25965,-0.041500196,
25966,-0.019782469,
25967,0.002099785,
25968,0.017729964,
25969,-0.008100964,
25970,-0.05630774,
25971,-0.10352737,
25972,-0.119322084,
25973,-0.10846321,
25974,-0.088719815,
25975,-0.05449793,
25976,-0.019782469,
25977,0.013616758,
25978,0.022007696,
25979,-0.01402398,
25980,-0.06749567,
25981,-0.10846321,
25982,-0.12211907,
25983,-0.1112602,
25984,-0.0903651,
25985,-0.055649627,
25986,-0.03459001,
25987,-0.015504735,
25988,-0.007278323,
25989,-0.027515296,
25990,-0.078683585,
25991,-0.11833492,
25992,-0.13380058,
25993,-0.11471529,
25994,-0.091681324,
25995,-0.06255981,
25996,-0.03755152,
