Time (Seconds),Amplitude (Volts),,Time (Seconds),,,Amplitude (Volts)
11652,0.21096441,,,,,-0.21096441
11653,0.22330405,,,,,-0.22330405
11654,0.23251764,,,,,-0.23251764
11655,0.17476815,,,,,-0.17476815
11656,0.17411004,,,,,-0.17411004
11657,0.19089194,,,,,-0.19089194
11658,0.17970401,,,,,-0.17970401
11659,0.1663772,,,,,-0.1663772
11660,0.15617645,,,,,-0.15617645
11661,0.17624891,,,,,-0.17624891
11662,0.16736437,,,,,-0.16736437
11663,0.13643304,,,,,-0.13643304
11664,0.15864436,,,,,-0.15864436
11665,0.14844361,,,,,-0.14844361
11666,0.13577493,,,,,-0.13577493
11667,0.09316208,,,,,-0.09316208
11668,0.118828505,,,,,-0.118828505
11669,0.12425794,,,,,-0.12425794
11670,0.10040133,,,,,-0.10040133
11671,0.08839076,,,,,-0.08839076
11672,0.120309256,,,,,-0.120309256
11673,0.10747605,,,,,-0.10747605
11674,0.11520888,,,,,-0.11520888
11675,0.13231982,,,,,-0.13231982
11676,0.16275758,,,,,-0.16275758
11677,0.16539003,,,,,-0.16539003
11678,0.17690702,,,,,-0.17690702
11679,0.19615686,,,,,-0.19615686
11680,0.20849648,,,,,-0.20849648
11681,0.19780214,,,,,-0.19780214
11682,0.17016137,,,,,-0.17016137
11683,0.16308664,,,,,-0.16308664
11684,0.16555457,,,,,-0.16555457
11685,0.15667003,,,,,-0.15667003
11686,0.1449885,,,,,-0.1449885
11687,0.12047379,,,,,-0.12047379
11688,0.12376435,,,,,-0.12376435
11689,0.12919378,,,,,-0.12919378
11690,0.13692662,,,,,-0.13692662
11691,0.114879824,,,,,-0.114879824
11692,0.094971895,,,,,-0.094971895
11693,0.123435296,,,,,-0.123435296
11694,0.1385719,,,,,-0.1385719
11695,0.13380058,,,,,-0.13380058
11696,0.0990851,,,,,-0.0990851
11697,0.124093406,,,,,-0.124093406
11698,0.10665341,,,,,-0.10665341
11699,0.10517265,,,,,-0.10517265
11700,0.11784133,,,,,-0.11784133
11701,0.13429417,,,,,-0.13429417
11702,0.1303455,,,,,-0.1303455
11703,0.13955908,,,,,-0.13955908
11704,0.1431787,,,,,-0.1431787
11705,0.11290548,,,,,-0.11290548
11706,0.115702465,,,,,-0.115702465
11707,0.10056586,,,,,-0.10056586
11708,0.095465474,,,,,-0.095465474
11709,0.07473491,,,,,-0.07473491
11710,0.09299755,,,,,-0.09299755
11711,0.0851002,,,,,-0.0851002
11712,0.088061705,,,,,-0.088061705
11713,0.0827968,,,,,-0.0827968
11714,0.107146986,,,,,-0.107146986
11715,0.12359983,,,,,-0.12359983
11716,0.105666235,,,,,-0.105666235
11717,0.08756812,,,,,-0.08756812
11718,0.088719815,,,,,-0.088719815
11719,0.06930547,,,,,-0.06930547
11720,0.059104722,,,,,-0.059104722
11721,0.05252359,,,,,-0.05252359
11722,0.059433777,,,,,-0.059433777
11723,0.04495529,,,,,-0.04495529
11724,0.030476803,,,,,-0.030476803
11725,0.054004345,,,,,-0.054004345
11726,0.070457175,,,,,-0.070457175
11727,0.06387604,,,,,-0.06387604
11728,0.07078623,,,,,-0.07078623
11729,0.092503965,,,,,-0.092503965
11730,0.09431378,,,,,-0.09431378
11731,0.10040133,,,,,-0.10040133
11732,0.10615982,,,,,-0.10615982
11733,0.10698246,,,,,-0.10698246
11734,0.10418548,,,,,-0.10418548
11735,0.105501704,,,,,-0.105501704
11736,0.09628812,,,,,-0.09628812
11737,0.08773264,,,,,-0.08773264
11738,0.06749567,,,,,-0.06749567
11739,0.07210246,,,,,-0.07210246
11740,0.08691,,,,,-0.08691
11741,0.09727529,,,,,-0.09727529
11742,0.11109567,,,,,-0.11109567
11743,0.11619605,,,,,-0.11619605
11744,0.11109567,,,,,-0.11109567
11745,0.10533718,,,,,-0.10533718
11746,0.10155302,,,,,-0.10155302
11747,0.09118774,,,,,-0.09118774
11748,0.1089568,,,,,-0.1089568
11749,0.09052963,,,,,-0.09052963
11750,0.08970699,,,,,-0.08970699
11751,0.08740359,,,,,-0.08740359
11752,0.08394849,,,,,-0.08394849
11753,0.08345491,,,,,-0.08345491
11754,0.08329038,,,,,-0.08329038
11755,0.07210246,,,,,-0.07210246
11756,0.06371152,,,,,-0.06371152
11757,0.07588661,,,,,-0.07588661
11758,0.08246774,,,,,-0.08246774
11759,0.081151515,,,,,-0.081151515
11760,0.1275485,,,,,-0.1275485
11761,0.15486021,,,,,-0.15486021
11762,0.15025342,,,,,-0.15025342
11763,0.15617645,,,,,-0.15617645
11764,0.17131306,,,,,-0.17131306
11765,0.1790459,,,,,-0.1790459
11766,0.1744391,,,,,-0.1744391
11767,0.20405422,,,,,-0.20405422
11768,0.21820366,,,,,-0.21820366
11769,0.23202406,,,,,-0.23202406
11770,0.26015845,,,,,-0.26015845
11771,0.2726626,,,,,-0.2726626
11772,0.2710173,,,,,-0.2710173
11773,0.27003014,,,,,-0.27003014
11774,0.27562413,,,,,-0.27562413
11775,0.27743393,,,,,-0.27743393
11776,0.27348524,,,,,-0.27348524
11777,0.2678913,,,,,-0.2678913
11778,0.30342945,,,,,-0.30342945
11779,0.31330118,,,,,-0.31330118
11780,0.3164272,,,,,-0.3164272
11781,0.31774345,,,,,-0.31774345
11782,0.323831,,,,,-0.323831
11783,0.31675628,,,,,-0.31675628
11784,0.32136306,,,,,-0.32136306
11785,0.33271554,,,,,-0.33271554
11786,0.32761517,,,,,-0.32761517
11787,0.30984607,,,,,-0.30984607
11788,0.30968153,,,,,-0.30968153
11789,0.31478193,,,,,-0.31478193
11790,0.2998098,,,,,-0.2998098
11791,0.27907923,,,,,-0.27907923
11792,0.27513054,,,,,-0.27513054
11793,0.2535773,,,,,-0.2535773
11794,0.25686786,,,,,-0.25686786
11795,0.28549585,,,,,-0.28549585
11796,0.3105042,,,,,-0.3105042
11797,0.30951703,,,,,-0.30951703
11798,0.3169208,,,,,-0.3169208
11799,0.3498265,,,,,-0.3498265
11800,0.3675956,,,,,-0.3675956
11801,0.372696,,,,,-0.372696
11802,0.35854656,,,,,-0.35854656
11803,0.33633518,,,,,-0.33633518
11804,0.321034,,,,,-0.321034
11805,0.28895095,,,,,-0.28895095
11806,0.26328447,,,,,-0.26328447
11807,0.25143844,,,,,-0.25143844
11808,0.22643009,,,,,-0.22643009
11809,0.21984896,,,,,-0.21984896
11810,0.24156672,,,,,-0.24156672
11811,0.24979314,,,,,-0.24979314
11812,0.23202406,,,,,-0.23202406
11813,0.23169501,,,,,-0.23169501
11814,0.24387011,,,,,-0.24387011
11815,0.24057955,,,,,-0.24057955
11816,0.23366934,,,,,-0.23366934
11817,0.23942785,,,,,-0.23942785
11818,0.22807539,,,,,-0.22807539
11819,0.2167229,,,,,-0.2167229
11820,0.23185953,,,,,-0.23185953
11821,0.23103689,,,,,-0.23103689
11822,0.23136595,,,,,-0.23136595
11823,0.2275818,,,,,-0.2275818
11824,0.23728898,,,,,-0.23728898
11825,0.24337652,,,,,-0.24337652
11826,0.24337652,,,,,-0.24337652
11827,0.22675915,,,,,-0.22675915
11828,0.22544292,,,,,-0.22544292
11829,0.22972067,,,,,-0.22972067
11830,0.22050707,,,,,-0.22050707
11831,0.21178706,,,,,-0.21178706
11832,0.2091546,,,,,-0.2091546
11833,0.2022444,,,,,-0.2022444
11834,0.20339611,,,,,-0.20339611
11835,0.20750932,,,,,-0.20750932
11836,0.22050707,,,,,-0.22050707
11837,0.21787462,,,,,-0.21787462
11838,0.2367954,,,,,-0.2367954
11839,0.25028673,,,,,-0.25028673
11840,0.22429122,,,,,-0.22429122
11841,0.20405422,,,,,-0.20405422
11842,0.20421875,,,,,-0.20421875
11843,0.18299457,,,,,-0.18299457
11844,0.16966778,,,,,-0.16966778
11845,0.18513344,,,,,-0.18513344
11846,0.2004346,,,,,-0.2004346
11847,0.2091546,,,,,-0.2091546
11848,0.21557121,,,,,-0.21557121
11849,0.22264594,,,,,-0.22264594
11850,0.20800291,,,,,-0.20800291
11851,0.2022444,,,,,-0.2022444
11852,0.22659463,,,,,-0.22659463
11853,0.2374535,,,,,-0.2374535
11854,0.22708821,,,,,-0.22708821
11855,0.22083612,,,,,-0.22083612
11856,0.21639386,,,,,-0.21639386
11857,0.20668668,,,,,-0.20668668
11858,0.20356064,,,,,-0.20356064
11859,0.20635761,,,,,-0.20635761
11860,0.2056995,,,,,-0.2056995
11861,0.20207988,,,,,-0.20207988
11862,0.19862477,,,,,-0.19862477
11863,0.20421875,,,,,-0.20421875
11864,0.21474858,,,,,-0.21474858
11865,0.20586403,,,,,-0.20586403
11866,0.20142177,,,,,-0.20142177
11867,0.19911836,,,,,-0.19911836
11868,0.19895384,,,,,-0.19895384
11869,0.1935244,,,,,-0.1935244
11870,0.21096441,,,,,-0.21096441
11871,0.21984896,,,,,-0.21984896
11872,0.19385345,,,,,-0.19385345
11873,0.18694326,,,,,-0.18694326
11874,0.18727231,,,,,-0.18727231
11875,0.18003307,,,,,-0.18003307
11876,0.1755908,,,,,-0.1755908
11877,0.16621268,,,,,-0.16621268
11878,0.15946701,,,,,-0.15946701
11879,0.1523923,,,,,-0.1523923
11880,0.15124059,,,,,-0.15124059
11881,0.14334323,,,,,-0.14334323
11882,0.15815079,,,,,-0.15815079
11883,0.1732874,,,,,-0.1732874
11884,0.18381722,,,,,-0.18381722
11885,0.18496892,,,,,-0.18496892
11886,0.17493269,,,,,-0.17493269
11887,0.16209947,,,,,-0.16209947
11888,0.1675289,,,,,-0.1675289
11889,0.19434704,,,,,-0.19434704
11890,0.20372516,,,,,-0.20372516
11891,0.22215235,,,,,-0.22215235
11892,0.23909879,,,,,-0.23909879
11893,0.22889802,,,,,-0.22889802
11894,0.20207988,,,,,-0.20207988
11895,0.21705197,,,,,-0.21705197
11896,0.23185953,,,,,-0.23185953
11897,0.21968442,,,,,-0.21968442
11898,0.22215235,,,,,-0.22215235
11899,0.21244517,,,,,-0.21244517
11900,0.20191535,,,,,-0.20191535
11901,0.20718026,,,,,-0.20718026
11902,0.21968442,,,,,-0.21968442
11903,0.21935537,,,,,-0.21935537
11904,0.22198783,,,,,-0.22198783
11905,0.21622932,,,,,-0.21622932
11906,0.20882554,,,,,-0.20882554
11907,0.19632138,,,,,-0.19632138
11908,0.1889176,,,,,-0.1889176
11909,0.18332364,,,,,-0.18332364
11910,0.17772967,,,,,-0.17772967
11911,0.17065494,,,,,-0.17065494
11912,0.16160588,,,,,-0.16160588
11913,0.14597568,,,,,-0.14597568
11914,0.14284964,,,,,-0.14284964
11915,0.13774927,,,,,-0.13774927
11916,0.13758473,,,,,-0.13758473
11917,0.14844361,,,,,-0.14844361
11918,0.16703533,,,,,-0.16703533
11919,0.1854625,,,,,-0.1854625
11920,0.22100066,,,,,-0.22100066
11921,0.24962862,,,,,-0.24962862
11922,0.24814786,,,,,-0.24814786
11923,0.24123766,,,,,-0.24123766
11924,0.22741726,,,,,-0.22741726
11925,0.2056995,,,,,-0.2056995
11926,0.19434704,,,,,-0.19434704
11927,0.1958278,,,,,-0.1958278
11928,0.18595609,,,,,-0.18595609
11929,0.17608438,,,,,-0.17608438
11930,0.17772967,,,,,-0.17772967
11931,0.16588362,,,,,-0.16588362
11932,0.15288587,,,,,-0.15288587
11933,0.15963154,,,,,-0.15963154
11934,0.16506098,,,,,-0.16506098
11935,0.15847984,,,,,-0.15847984
11936,0.15041795,,,,,-0.15041795
11937,0.15617645,,,,,-0.15617645
11938,0.16999683,,,,,-0.16999683
11939,0.16868061,,,,,-0.16868061
11940,0.17361645,,,,,-0.17361645
11941,0.17608438,,,,,-0.17608438
11942,0.1755908,,,,,-0.1755908
11943,0.16785796,,,,,-0.16785796
11944,0.16539003,,,,,-0.16539003
11945,0.16308664,,,,,-0.16308664
11946,0.15913795,,,,,-0.15913795
11947,0.1542021,,,,,-0.1542021
11948,0.1652255,,,,,-0.1652255
11949,0.17246476,,,,,-0.17246476
11950,0.16325116,,,,,-0.16325116
11951,0.15913795,,,,,-0.15913795
11952,0.1645674,,,,,-0.1645674
11953,0.15156965,,,,,-0.15156965
11954,0.13429417,,,,,-0.13429417
11955,0.14284964,,,,,-0.14284964
11956,0.15025342,,,,,-0.15025342
11957,0.14531757,,,,,-0.14531757
11958,0.16275758,,,,,-0.16275758
11959,0.17707156,,,,,-0.17707156
11960,0.1854625,,,,,-0.1854625
11961,0.17953949,,,,,-0.17953949
11962,0.16292211,,,,,-0.16292211
11963,0.13248436,,,,,-0.13248436
11964,0.13363606,,,,,-0.13363606
11965,0.12935832,,,,,-0.12935832
11966,0.11751228,,,,,-0.11751228
11967,0.09661718,,,,,-0.09661718
11968,0.0967817,,,,,-0.0967817
11969,0.09924963,,,,,-0.09924963
11970,0.10681793,,,,,-0.10681793
11971,0.11060208,,,,,-0.11060208
11972,0.10747605,,,,,-0.10747605
11973,0.1101085,,,,,-0.1101085
11974,0.12359983,,,,,-0.12359983
11975,0.12721945,,,,,-0.12721945
11976,0.115537934,,,,,-0.115537934
11977,0.120144725,,,,,-0.120144725
11978,0.13116813,,,,,-0.13116813
11979,0.14679833,,,,,-0.14679833
11980,0.14745644,,,,,-0.14745644
11981,0.14465946,,,,,-0.14465946
11982,0.14120436,,,,,-0.14120436
11983,0.14712738,,,,,-0.14712738
11984,0.15041795,,,,,-0.15041795
11985,0.14482398,,,,,-0.14482398
11986,0.14219153,,,,,-0.14219153
11987,0.13577493,,,,,-0.13577493
11988,0.14219153,,,,,-0.14219153
11989,0.14910172,,,,,-0.14910172
11990,0.16473192,,,,,-0.16473192
11991,0.15798625,,,,,-0.15798625
11992,0.15041795,,,,,-0.15041795
11993,0.14614022,,,,,-0.14614022
11994,0.13528134,,,,,-0.13528134
11995,0.13593945,,,,,-0.13593945
11996,0.118663974,,,,,-0.118663974
11997,0.10467906,,,,,-0.10467906
11998,0.10435001,,,,,-0.10435001
11999,0.10435001,,,,,-0.10435001
12000,0.102704726,,,,,-0.102704726
12001,0.10747605,,,,,-0.10747605
12002,0.10747605,,,,,-0.10747605
12003,0.09530095,,,,,-0.09530095
12004,0.10369189,,,,,-0.10369189
12005,0.1112602,,,,,-0.1112602
12006,0.098591514,,,,,-0.098591514
12007,0.08625189,,,,,-0.08625189
12008,0.091845855,,,,,-0.091845855
12009,0.109450385,,,,,-0.109450385
12010,0.108627744,,,,,-0.108627744
12011,0.11701869,,,,,-0.11701869
12012,0.13281341,,,,,-0.13281341
12013,0.133307,,,,,-0.133307
12014,0.14301418,,,,,-0.14301418
12015,0.14926626,,,,,-0.14926626
12016,0.13297795,,,,,-0.13297795
12017,0.11685416,,,,,-0.11685416
12018,0.11438624,,,,,-0.11438624
12019,0.11734775,,,,,-0.11734775
12020,0.10994397,,,,,-0.10994397
12021,0.10764057,,,,,-0.10764057
12022,0.117183216,,,,,-0.117183216
12023,0.12162548,,,,,-0.12162548
12024,0.10615982,,,,,-0.10615982
12025,0.09694623,,,,,-0.09694623
12026,0.077860944,,,,,-0.077860944
12027,0.07457038,,,,,-0.07457038
12028,0.09003604,,,,,-0.09003604
12029,0.09892057,,,,,-0.09892057
12030,0.09694623,,,,,-0.09694623
12031,0.09299755,,,,,-0.09299755
12032,0.06782472,,,,,-0.06782472
12033,0.05630774,,,,,-0.05630774
12034,0.043145478,,,,,-0.043145478
12035,0.022414919,,,,,-0.022414919
12036,0.010897944,,,,,-0.010897944
12037,0.009746246,,,,,-0.009746246
12038,0.013530396,,,,,-0.013530396
12039,0.021098694,,,,,-0.021098694
12040,0.050384723,,,,,-0.050384723
12041,0.06766019,,,,,-0.06766019
12042,0.077367365,,,,,-0.077367365
12043,0.1013885,,,,,-0.1013885
12044,0.117183216,,,,,-0.117183216
12045,0.10698246,,,,,-0.10698246
12046,0.088061705,,,,,-0.088061705
12047,0.081809625,,,,,-0.081809625
12048,0.0653568,,,,,-0.0653568
12049,0.06436963,,,,,-0.06436963
12050,0.06453416,,,,,-0.06453416
12051,0.05713038,,,,,-0.05713038
12052,0.0391968,,,,,-0.0391968
12053,0.035906237,,,,,-0.035906237
12054,0.03952586,,,,,-0.03952586
12055,0.040513027,,,,,-0.040513027
12056,0.041500196,,,,,-0.041500196
12057,0.03261567,,,,,-0.03261567
12058,0.033273783,,,,,-0.033273783
12059,0.036893405,,,,,-0.036893405
12060,0.046436045,,,,,-0.046436045
12061,0.04594246,,,,,-0.04594246
12062,0.06436963,,,,,-0.06436963
12063,0.0717734,,,,,-0.0717734
12064,0.07243151,,,,,-0.07243151
12065,0.094971895,,,,,-0.094971895
12066,0.10286925,,,,,-0.10286925
12067,0.11093114,,,,,-0.11093114
12068,0.13626851,,,,,-0.13626851
12069,0.15831532,,,,,-0.15831532
12070,0.16999683,,,,,-0.16999683
12071,0.17756514,,,,,-0.17756514
12072,0.19056289,,,,,-0.19056289
12073,0.19368893,,,,,-0.19368893
12074,0.1935244,,,,,-0.1935244
12075,0.19994101,,,,,-0.19994101
12076,0.2091546,,,,,-0.2091546
12077,0.20734479,,,,,-0.20734479
12078,0.211458,,,,,-0.211458
12079,0.22494933,,,,,-0.22494933
12080,0.23893426,,,,,-0.23893426
12081,0.26410714,,,,,-0.26410714
12082,0.26706862,,,,,-0.26706862
12083,0.28121808,,,,,-0.28121808
12084,0.27233356,,,,,-0.27233356
12085,0.25571617,,,,,-0.25571617
12086,0.24880597,,,,,-0.24880597
12087,0.2420603,,,,,-0.2420603
12088,0.24189578,,,,,-0.24189578
12089,0.22906254,,,,,-0.22906254
12090,0.24732521,,,,,-0.24732521
12091,0.25982937,,,,,-0.25982937
12092,0.26114562,,,,,-0.26114562
12093,0.26180372,,,,,-0.26180372
12094,0.2708528,,,,,-0.2708528
12095,0.27249807,,,,,-0.27249807
12096,0.2807245,,,,,-0.2807245
12097,0.30260682,,,,,-0.30260682
12098,0.30902344,,,,,-0.30902344
12099,0.31017512,,,,,-0.31017512
12100,0.3157691,,,,,-0.3157691
12101,0.32761517,,,,,-0.32761517
12102,0.32777968,,,,,-0.32777968
12103,0.33386725,,,,,-0.33386725
12104,0.32777968,,,,,-0.32777968
12105,0.33320913,,,,,-0.33320913
12106,0.33863857,,,,,-0.33863857
12107,0.33798048,,,,,-0.33798048
12108,0.34258726,,,,,-0.34258726
12109,0.36183712,,,,,-0.36183712
12110,0.36134353,,,,,-0.36134353
12111,0.34653595,,,,,-0.34653595
12112,0.34933293,,,,,-0.34933293
12113,0.34587783,,,,,-0.34587783
12114,0.3411065,,,,,-0.3411065
12115,0.34011933,,,,,-0.34011933
12116,0.3284378,,,,,-0.3284378
12117,0.31905967,,,,,-0.31905967
12118,0.31165588,,,,,-0.31165588
12119,0.29569662,,,,,-0.29569662
12120,0.28500226,,,,,-0.28500226
12121,0.2789147,,,,,-0.2789147
12122,0.27397883,,,,,-0.27397883
12123,0.27694035,,,,,-0.27694035
12124,0.27513054,,,,,-0.27513054
12125,0.2720045,,,,,-0.2720045
12126,0.27052373,,,,,-0.27052373
12127,0.2535773,,,,,-0.2535773
12128,0.25160295,,,,,-0.25160295
12129,0.2535773,,,,,-0.2535773
12130,0.2524256,,,,,-0.2524256
12131,0.24847691,,,,,-0.24847691
12132,0.2455154,,,,,-0.2455154
12133,0.2565388,,,,,-0.2565388
12134,0.25752598,,,,,-0.25752598
12135,0.26822034,,,,,-0.26822034
12136,0.27694035,,,,,-0.27694035
12137,0.2720045,,,,,-0.2720045
12138,0.25390637,,,,,-0.25390637
12139,0.25555164,,,,,-0.25555164
12140,0.2622973,,,,,-0.2622973
12141,0.26246184,,,,,-0.26246184
12142,0.24617352,,,,,-0.24617352
12143,0.222975,,,,,-0.222975
12144,0.22610104,,,,,-0.22610104
12145,0.22149424,,,,,-0.22149424
12146,0.211458,,,,,-0.211458
12147,0.20767385,,,,,-0.20767385
12148,0.19961195,,,,,-0.19961195
12149,0.19039835,,,,,-0.19039835
12150,0.2056995,,,,,-0.2056995
12151,0.20438328,,,,,-0.20438328
12152,0.19385345,,,,,-0.19385345
12153,0.18052664,,,,,-0.18052664
12154,0.16999683,,,,,-0.16999683
12155,0.15963154,,,,,-0.15963154
12156,0.15321493,,,,,-0.15321493
12157,0.1443304,,,,,-0.1443304
12158,0.13380058,,,,,-0.13380058
12159,0.11734775,,,,,-0.11734775
12160,0.119322084,,,,,-0.119322084
12161,0.13593945,,,,,-0.13593945
12162,0.14219153,,,,,-0.14219153
12163,0.16621268,,,,,-0.16621268
12164,0.18069118,,,,,-0.18069118
12165,0.19665045,,,,,-0.19665045
12166,0.19994101,,,,,-0.19994101
12167,0.20372516,,,,,-0.20372516
12168,0.20339611,,,,,-0.20339611
12169,0.19944742,,,,,-0.19944742
12170,0.19911836,,,,,-0.19911836
12171,0.1866142,,,,,-0.1866142
12172,0.18217194,,,,,-0.18217194
12173,0.16950324,,,,,-0.16950324
12174,0.15831532,,,,,-0.15831532
12175,0.1477855,,,,,-0.1477855
12176,0.14038172,,,,,-0.14038172
12177,0.13133265,,,,,-0.13133265
12178,0.13873644,,,,,-0.13873644
12179,0.15156965,,,,,-0.15156965
12180,0.14515305,,,,,-0.14515305
12181,0.15272135,,,,,-0.15272135
12182,0.16703533,,,,,-0.16703533
12183,0.17246476,,,,,-0.17246476
12184,0.15897343,,,,,-0.15897343
12185,0.16094777,,,,,-0.16094777
12186,0.15634097,,,,,-0.15634097
12187,0.16012512,,,,,-0.16012512
12188,0.17295834,,,,,-0.17295834
12189,0.1721357,,,,,-0.1721357
12190,0.16012512,,,,,-0.16012512
12191,0.14827909,,,,,-0.14827909
12192,0.15403758,,,,,-0.15403758
12193,0.15206324,,,,,-0.15206324
12194,0.12952285,,,,,-0.12952285
12195,0.12425794,,,,,-0.12425794
12196,0.12689039,,,,,-0.12689039
12197,0.12985191,,,,,-0.12985191
12198,0.12195454,,,,,-0.12195454
12199,0.10615982,,,,,-0.10615982
12200,0.11372812,,,,,-0.11372812
12201,0.112576425,,,,,-0.112576425
12202,0.12738398,,,,,-0.12738398
12203,0.13939455,,,,,-0.13939455
12204,0.1523923,,,,,-0.1523923
12205,0.1477855,,,,,-0.1477855
12206,0.12902926,,,,,-0.12902926
12207,0.10286925,,,,,-0.10286925
12208,0.095794536,,,,,-0.095794536
12209,0.09398472,,,,,-0.09398472
12210,0.09020057,,,,,-0.09020057
12211,0.080986984,,,,,-0.080986984
12212,0.08065793,,,,,-0.08065793
12213,0.09447831,,,,,-0.09447831
12214,0.09118774,,,,,-0.09118774
12215,0.1089568,,,,,-0.1089568
12216,0.119322084,,,,,-0.119322084
12217,0.12721945,,,,,-0.12721945
12218,0.14103983,,,,,-0.14103983
12219,0.16160588,,,,,-0.16160588
12220,0.16489644,,,,,-0.16489644
12221,0.15173417,,,,,-0.15173417
12222,0.14729191,,,,,-0.14729191
12223,0.15568286,,,,,-0.15568286
12224,0.16045418,,,,,-0.16045418
12225,0.17147759,,,,,-0.17147759
12226,0.16933872,,,,,-0.16933872
12227,0.16012512,,,,,-0.16012512
12228,0.15667003,,,,,-0.15667003
12229,0.1663772,,,,,-0.1663772
12230,0.18562703,,,,,-0.18562703
12231,0.18628515,,,,,-0.18628515
12232,0.19138552,,,,,-0.19138552
12233,0.18875307,,,,,-0.18875307
12234,0.18283005,,,,,-0.18283005
12235,0.17608438,,,,,-0.17608438
12236,0.16950324,,,,,-0.16950324
12237,0.1523923,,,,,-0.1523923
12238,0.15568286,,,,,-0.15568286
12239,0.16374475,,,,,-0.16374475
12240,0.15453117,,,,,-0.15453117
12241,0.15337946,,,,,-0.15337946
12242,0.15568286,,,,,-0.15568286
12243,0.13626851,,,,,-0.13626851
12244,0.1135636,,,,,-0.1135636
12245,0.10599529,,,,,-0.10599529
12246,0.10747605,,,,,-0.10747605
12247,0.09628812,,,,,-0.09628812
12248,0.09776887,,,,,-0.09776887
12249,0.109450385,,,,,-0.109450385
12250,0.10912133,,,,,-0.10912133
12251,0.11504435,,,,,-0.11504435
12252,0.11290548,,,,,-0.11290548
12253,0.10681793,,,,,-0.10681793
12254,0.12919378,,,,,-0.12919378
12255,0.14827909,,,,,-0.14827909
12256,0.14630474,,,,,-0.14630474
12257,0.1367621,,,,,-0.1367621
12258,0.14103983,,,,,-0.14103983
12259,0.14054625,,,,,-0.14054625
12260,0.12837115,,,,,-0.12837115
12261,0.12919378,,,,,-0.12919378
12262,0.13577493,,,,,-0.13577493
12263,0.13774927,,,,,-0.13774927
12264,0.1176768,,,,,-0.1176768
12265,0.101717554,,,,,-0.101717554
12266,0.08773264,,,,,-0.08773264
12267,0.08312585,,,,,-0.08312585
12268,0.074076794,,,,,-0.074076794
12269,0.0630534,,,,,-0.0630534
12270,0.06124359,,,,,-0.06124359
12271,0.06223076,,,,,-0.06223076
12272,0.058940195,,,,,-0.058940195
12273,0.05334623,,,,,-0.05334623
12274,0.04758774,,,,,-0.04758774
12275,0.035906237,,,,,-0.035906237
12276,0.017972657,,,,,-0.017972657
12277,0.022579448,,,,,-0.022579448
12278,0.014846621,,,,,-0.014846621
12279,0.012378698,,,,,-0.012378698
12280,0.012049641,,,,,-0.012049641
12281,0.004974928,,,,,-0.004974928
12282,-0.000454503,,,,,0.000454503
12283,0.012707754,,,,,-0.012707754
12284,0.026528126,,,,,-0.026528126
12285,0.04001944,,,,,-0.04001944
12286,0.041006614,,,,,-0.041006614
12287,0.05926925,,,,,-0.05926925
12288,0.069634534,,,,,-0.069634534
12289,0.07127982,,,,,-0.07127982
12290,0.07605114,,,,,-0.07605114
12291,0.071115285,,,,,-0.071115285
12292,0.054826986,,,,,-0.054826986
12293,0.043145478,,,,,-0.043145478
12294,0.03360284,,,,,-0.03360284
12295,0.023895673,,,,,-0.023895673
12296,0.007113795,,,,,-0.007113795
12297,-0.005225821,,,,,0.005225821
12298,0.000861723,,,,,-0.000861723
12299,0.023731146,,,,,-0.023731146
12300,0.029325105,,,,,-0.029325105
12301,0.023895673,,,,,-0.023895673
12302,0.009910774,,,,,-0.009910774
12303,0.01040436,,,,,-0.01040436
12304,0.02142775,,,,,-0.02142775
12305,0.022250392,,,,,-0.022250392
12306,0.000697195,,,,,-0.000697195
12307,-0.010655251,,,,,0.010655251
12308,-0.000289975,,,,,0.000289975
12309,0.010075303,,,,,-0.010075303
12310,0.006291154,,,,,-0.006291154
12311,-0.00440318,,,,,0.00440318
12312,-0.00259337,,,,,0.00259337
