Time (Seconds),Amplitude (Volts) [Filtered 0.3-30.0Hz]
5.456,0.11613791480671448
5.458,0.11591809198285284
5.46,0.1155299426125236
5.462,0.11500673207264912
5.464,0.11430803916904302
5.466,0.1133434054256926
5.468,0.11201955957441724
5.47,0.11027826754066007
5.472,0.10810689034337365
5.474,0.10553227089058216
5.476,0.10261333846045052
5.478,0.09942135342150986
5.48,0.09600356782849007
5.482,0.0923628422701811
5.484,0.0884707499169619
5.486,0.08427735850668715
5.488,0.0796890869663357
5.49,0.074555260795099
5.492,0.06871977372972313
5.494,0.06211545574504741
5.496,0.05481511637769064
5.498,0.0469986800202981
5.5,0.03888076941867201
5.502,0.030651986695730615
5.504,0.022453225463128987
5.506,0.014400222420796117
5.508,0.006639642966121306
5.51,-0.0006310666818344808
5.512,-0.007193379669584405
5.514,-0.012852893753646136
5.516,-0.017501675025394892
5.518,-0.021181279150404794
5.52,-0.024086875748803947
5.522,-0.02650175152790929
5.524,-0.028712098194303544
5.526,-0.030936105808945832
5.528,-0.03328292876143026
5.53,-0.035765306942505404
5.532,-0.03835256504648509
5.534,-0.04101381672093287
5.536,-0.04373878103601519
5.538,-0.04655279557773817
5.54,-0.04950991746042948
5.542,-0.05264240778360309
5.544,-0.05590639696483304
5.546,-0.05919410150850847
5.548,-0.062398045729806256
5.55,-0.0654430515762197
5.552,-0.06827660453845565
5.554,-0.07086083082067753
5.556,-0.07316373039612777
5.558,-0.07514827786122055
5.56,-0.07677169950039266
5.562,-0.07798775535054221
5.564,-0.07876622335610843
5.566,-0.07913689751789513
5.568,-0.07919724901765138
5.57,-0.07904668905357785
5.572,-0.07872543053000472
5.574,-0.07822205133095714
5.576,-0.07749578245072965
5.578,-0.07648604377963227
5.58,-0.07514686487425654
5.582,-0.0734763872412795
5.584,-0.07150432624304018
5.586,-0.06927521668651301
5.588,-0.06685299790286858
5.59,-0.06431881437666086
5.592,-0.06173090694302537
5.594,-0.05907648827421978
5.596,-0.05628534670004489
5.598,-0.0533050131297503
5.6,-0.05016442817419293
5.602,-0.04698711478697116
